Zeit,"(PDH-CSV 4.0) (Mitteleuropäische Zeit)(-60)","RAM","\\DJ-TESLA\Auslagerungsdatei(\??\C:\pagefile.sys)\Belegung (%)","Auslagerungsdatei","\\DJ-TESLA\Netzwerkadapter(Microsoft Kernel Debug Network Adapter)\Bytes gesendet/s","NetzwerkGesendet","\\DJ-TESLA\Netzwerkadapter(WAN Miniport [IP])\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(WAN Miniport [IPv6])\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(WAN Miniport [Network Monitor])\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(Teredo Tunneling Pseudo-Interface)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(Microsoft IP-HTTPS Platform Interface)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(6to4 Adapter)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 1)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 2)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 3)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 4)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(Microsoft Kernel Debug Network Adapter)\Empfangene Bytes/s","NetzwerkEmpfangen","\\DJ-TESLA\Netzwerkadapter(WAN Miniport [IP])\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(WAN Miniport [IPv6])\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(WAN Miniport [Network Monitor])\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(Teredo Tunneling Pseudo-Interface)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(Microsoft IP-HTTPS Platform Interface)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(6to4 Adapter)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 1)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 2)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 3)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 4)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkschnittstelle(Intel[R] Ethernet Connection I217-LM)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkschnittstelle(Intel[R] Ethernet Connection I217-LM)\Empfangene Bytes/s","FestplatteGeschrieben","FestplatteGelesen","\\DJ-TESLA\Physikalischer Datentr�ger(0 C:)\Bytes geschrieben/s","\\DJ-TESLA\Physikalischer Datentr�ger(_Total)\Bytes geschrieben/s","\\DJ-TESLA\Prozessor(0)\Prozessorzeit (%)","\\DJ-TESLA\Prozessor(1)\Prozessorzeit (%)","\\DJ-TESLA\Prozessor(2)\Prozessorzeit (%)","\\DJ-TESLA\Prozessor(3)\Prozessorzeit (%)","CPU","\\DJ-TESLA\GPU Process Memory(pid_1064_luid_0x00000000_0x00008CD0_phys_0)\Total Committed","\\DJ-TESLA\GPU Process Memory(pid_1064_luid_0x00000000_0x00008FE9_phys_0)\Total Committed","\\DJ-TESLA\GPU Process Memory(pid_2916_luid_0x00000000_0x00008CD0_phys_0)\Total Committed","\\DJ-TESLA\GPU Process Memory(pid_4872_luid_0x00000000_0x00008CD0_phys_0)\Total Committed","\\DJ-TESLA\GPU Process Memory(pid_4872_luid_0x00000000_0x00008FE9_phys_0)\Total Committed","\\DJ-TESLA\GPU Process Memory(pid_4_luid_0x00000000_0x00008CD0_phys_0)\Total Committed","\\DJ-TESLA\GPU Process Memory(pid_4_luid_0x00000000_0x00008FE9_phys_0)\Total Committed","\\DJ-TESLA\GPU Process Memory(pid_4_luid_0x00000000_0x00009030_phys_0)\Total Committed","\\DJ-TESLA\GPU Process Memory(pid_5128_luid_0x00000000_0x00008CD0_phys_0)\Total Committed","\\DJ-TESLA\GPU Process Memory(pid_5148_luid_0x00000000_0x00008CD0_phys_0)\Total Committed","\\DJ-TESLA\GPU Process Memory(pid_5796_luid_0x00000000_0x00008CD0_phys_0)\Total Committed","\\DJ-TESLA\GPU Process Memory(pid_7328_luid_0x00000000_0x00008FE9_phys_0)\Total Committed","\\DJ-TESLA\GPU Process Memory(pid_8176_luid_0x00000000_0x00008CD0_phys_0)\Total Committed","\\DJ-TESLA\GPU Process Memory(pid_824_luid_0x00000000_0x00008CD0_phys_0)\Total Committed",,,,,,
02/28/2023 19:03:51.229,"19:03:51.229","24.22513554902401367","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","132.00629670035260688","0","0","0","0","0","0"," "," "," "," ","0","132.00629670035260688","0","0","61442.930827800482803","61442.930827800482803","1.5558550202138698992","0","1.5558550202138698992","1.5558550202138698992","1.1651986509089384825","78671872","2277376","2306048","4718592","37228544","155648","163840","8192","2555904","19812352","53248","4096","4132864","36864",26185728," ",2338816,13746176,32768,1880064
02/28/2023 19:03:52.229,"19:03:52.229","24.22105442365190342","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","900.07812678140464868","0","0","0","0","0","0"," "," "," "," ","0","900.07812678140464868","0","0","8192.7111273258524307","8192.7111273258524307","0","0","1.5555498218174257374","1.5555498218174257374","0.77424466167311800646","78671872","2277376","2306048","4718592","37228544","155648","163840","8192","2555904","19812352","53248","4096","4132864","36864",26185728," ",2338816,13746176,32768,1880064
02/28/2023 19:03:53.229,"19:03:53.229","24.220554675958247515","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","900.07173571733665085","0","0","0","0","0","0"," "," "," "," ","0","900.07173571733665085","0","0","8192.6529544404693297","8192.6529544404693297","0","1.5558550202138698992","1.5558550202138698992","1.5558550202138698992","1.1652086515839821246","78671872","2277376","2306048","4718592","37228544","155648","163840","8192","2555904","19812352","53248","4096","4132864","36864",26185728," ",2338816,13746176,32768,1880064
02/28/2023 19:03:54.229,"19:03:54.229","24.21605710969680203","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","1412.1835838659026194","0","0","0","0","0","0"," "," "," "," ","0","1412.1835838659026194","0","0","12289.597647694199622","12289.597647694199622","1.5556679633566550258","0","3.1182764083827363422","1.5556679633566550258","1.5556679633566550258","78671872","2277376","2306048","4718592","37228544","155648","163840","8192","2555904","19812352","53248","4096","4132864","36864",26185728," ",2338816,13746176,32768,1880064
02/28/2023 19:03:55.229,"19:03:55.229","24.215265858037227531","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","132.01053444064837095","0","0","0","0","0","0"," "," "," "," ","0","132.01053444064837095","0","0","8192.6537737711460068","8192.6537737711460068","3.1183829855579103807","0","1.5557762595185264942","1.5557762595185264942","1.5557762595185264942","78671872","2277376","2306048","4718592","37228544","155648","163840","8192","2555904","19812352","53248","4096","4132864","36864",26185728," ",2338816,13746176,32768,1880064
02/28/2023 19:03:56.228,"19:03:56.228","24.214183102411727333","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","899.97525068060622289","0","0","0","0","0","0"," "," "," "," ","0","899.97525068060622289","0","0","12287.662089292543897","12287.662089292543897","4.6809515813736375378","0","3.1183442302486152897","0","1.9463837165613284697","78671872","2277376","2306048","4718592","37228544","155648","163840","8192","2555904","19812352","53248","4096","4132864","36864",26185728," ",2338816,13746176,32768,1880064
02/28/2023 19:03:57.228,"19:03:57.228","24.213350220633053311","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","132.02214011289692053","0","0","0","0","0","0"," "," "," "," ","0","132.02214011289692053","0","0","8193.3740288246335695","8193.3740288246335695","3.1183636079071375136","0","1.5557565693249952865","1.5557565693249952865","1.5557565693249952865","78671872","2277376","2306048","4718592","37228544","155648","163840","8192","2555904","19812352","53248","4096","4132864","36864",26185728," ",2338816,13746176,32768,1880064
02/28/2023 19:03:58.228,"19:03:58.228","24.213100346786227135","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","132.01192067643708583","0","0","0","0","0","0"," "," "," "," ","0","132.01192067643708583","0","0","12289.109706606506734","12289.109706606506734","4.6753556403085756443","1.5499574645809865991","0","3.1126565524447813438","2.3313070085128839715","78671872","2277376","2306048","4718592","37228544","155648","163840","8192","2555904","19812352","53248","4096","4132864","36864",26185728," ",2338816,13746176,32768,1880064
02/28/2023 19:03:59.228,"19:03:59.228","24.209518945824708425","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.99922120459490316","0","0","0","0","0","0"," "," "," "," ","0","131.99922120459490316","0","0","12287.92750122774487","12287.92750122774487","0","1.5615057712082935915","0","3.1240215526176839944","1.1708818259064446288","78671872","2277376","2306048","4718592","37228544","155648","163840","8192","2555904","19812352","53248","4096","4132864","36864",26185728," ",2338816,13746176,32768,1880064
02/28/2023 19:04:00.228,"19:04:00.228","24.209269095260946614","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","900.1035119038689345","0","0","0","0","0","0"," "," "," "," ","0","900.1035119038689345","0","0","8192.9421883516606613","8192.9421883516606613","1.555835330051846821","0","1.555835330051846821","3.1184411184637217396","1.555835330051846821","78671872","2277376","2306048","4718592","37228544","155648","163840","8192","2555904","19812352","53248","4096","4132864","36864",26185728," ",2338816,13746176,32768,1880064
02/28/2023 19:04:01.228,"19:04:01.228","24.206728796522767766","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","479.98843227878205653","0","0","0","0","0","0"," "," "," "," ","0","479.98843227878205653","0","0","57342.61804290516011","57342.61804290516011","0","1.5556384279984292185","4.6808562556810207056","3.1182473418397305132","2.3369428849190798658","78671872","2277376","2306048","4718592","37228544","155648","163840","8192","2555904","19812352","53248","4096","4132864","36864",26185728," ",2338816,13746176,32768,1880064
02/28/2023 19:04:02.228,"19:04:02.228","24.206728796522767766","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","132.01729426554879865","0","0","0","0","0","0"," "," "," "," ","0","132.01729426554879865","0","0","8193.0732926013315591","8193.0732926013315591","4.6809706464892801847","1.5557565693249952865","0","0","1.5557565693249952865","78671872","2277376","2306048","4718592","37228544","155648","163840","8192","2555904","19812352","53248","4096","4132864","36864",26185728," ",2338816,13746176,32768,1880064
02/28/2023 19:04:03.228,"19:04:03.228","24.206728796522767766","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","132.00256084968049208","0","0","0","0","0","0"," "," "," "," ","0","132.00256084968049208","0","0","12288.238391824801511","12288.238391824801511","1.5556876535856245525","1.5556876535856245525","0","1.5556876535856245525","1.1650306201189120081","78671872","2277376","2306048","4718592","37228544","155648","163840","8192","2555904","19812352","53248","4096","4132864","36864",26185728," ",2338816,13746176,32768,1880064
02/28/2023 19:04:04.228,"19:04:04.228","24.206728796522767766","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","132.02002743816237285","0","0","0","0","0","0"," "," "," "," ","0","132.02002743816237285","0","0","8193.2429149501986103","8193.2429149501986103","0","1.5558057947940406862","0","0","0.38385610221495225503","78671872","2277376","2306048","4718592","37228544","155648","163840","8192","2555904","19812352","53248","4096","4132864","36864",26185728," ",2338816,13746176,32768,1880064
02/28/2023 19:04:05.228,"19:04:05.228","24.208894284490703797","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","196.00909482199975287","0","0","0","0","0","0"," "," "," "," ","0","196.00909482199975287","0","0","83971.896295988131897","83971.896295988131897","0","1.5557762595185264942","0","1.5557762595185264942","0.77447289649883455098","78671872","2277376","2306048","4718592","37228544","155648","163840","8192","2555904","19812352","53248","4096","4132864","36864",26185728," ",2338816,13746176,32768,1880064
02/28/2023 19:04:06.228,"19:04:06.228","24.208894284490703797","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","196.00633100449144308","0","0","0","0","0","0"," "," "," "," ","0","196.00633100449144308","0","0","69634.249186248707701","69634.249186248707701","0","1.5558156398819522614","0","0","0.38385606382673742587","78671872","2277376","2306048","4718592","37228544","155648","163840","8192","2555904","19812352","53248","4096","4132864","36864",26185728," ",2338816,13746176,32768,1880064
02/28/2023 19:04:07.228,"19:04:07.228","24.207894835669520717","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","132.00595346850144551","0","0","0","0","0","0"," "," "," "," ","0","132.00595346850144551","0","0","8192.3694758633610036","8192.3694758633610036","0","0","0","1.5555596669565185941","0.38360704429661884873","78671872","2277376","2306048","4718592","37228544","155648","163840","8192","2555904","19812352","53248","4096","4132864","36864",26185728," ",2338816,13746176,32768,1880064
02/28/2023 19:04:08.228,"19:04:08.228","24.207894835669520717","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","132.01993501018654342","0","0","0","0","0","0"," "," "," "," ","0","132.01993501018654342","0","0","8193.2371788140007993","8193.2371788140007993","1.5557762595185264942","1.5557762595185264942","0","1.5557762595185264942","1.1651195776671507964","78671872","2277376","2306048","4718592","37228544","155648","163840","8192","2555904","19812352","53248","4096","4132864","36864",26185728," ",2338816,13746176,32768,1880064
02/28/2023 19:04:09.228,"19:04:09.228","24.207395087975864811","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","132.00966310733946329","0","0","0","0","0","0"," "," "," "," ","0","132.00966310733946329","0","0","8192.5996982979158929","8192.5996982979158929","3.1183054749083116697","0","1.5556974986971616737","0","1.1650505049898951526","78671872","2277376","2306048","4718592","37228544","155648","163840","8192","2555904","19812352","53248","4096","4132864","36864",26185728," ",2338816,13746176,32768,1880064
02/28/2023 19:04:10.228,"19:04:10.228","24.207145237412106553","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","227.99824441351799464","0","0","0","0","0","0"," "," "," "," ","0","227.99824441351799464","0","0","8191.9369220856997345","8191.9369220856997345","3.1183732967335009434","1.5557664144227434377","1.5557664144227434377","0","1.5557664144227434377","78671872","2277376","2306048","4718592","37228544","155648","163840","8192","2555904","19812352","53248","4096","4132864","36864",26185728," ",2338816,13746176,32768,1880064
02/28/2023 19:04:11.227,"19:04:11.227","24.203480529646267172","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","228.01035166996581438","0","0","0","0","0","0"," "," "," "," ","0","228.01035166996581438","0","0","16384.743867371576926","16384.743867371576926","4.6809420488129642735","1.5557270340199380598","0","1.5557270340199380598","1.9463739105250454919","78671872","2277376","2306048","4718592","37228544","155648","163840","8192","2555904","19812352","53248","4096","4132864","36864",26185728," ",2338816,13746176,32768,1880064
02/28/2023 19:04:12.227,"19:04:12.227","24.203480529646267172","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","228.02962104777409991","0","0","0","0","0","0"," "," "," "," ","0","228.02962104777409991","0","0","8193.0642790498495742","8193.0642790498495742","0","0","0","1.5557565693249952865","0.38380629073091476755","78671872","2277376","2306048","4718592","37228544","155648","163840","8192","2555904","19812352","53248","4096","4132864","36864",26185728," ",2338816,13746176,32768,1880064
02/28/2023 19:04:13.227,"19:04:13.227","24.203480529646267172","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","132.01330694133969246","0","0","0","0","0","0"," "," "," "," ","0","132.01330694133969246","0","0","12289.238755266531371","12289.238755266531371","1.5557073438067225979","1.5557073438067225979","0","1.5557073438067225979","1.1650503884768070861","78671872","2277376","2306048","4718592","37228544","155648","163840","8192","2555904","19812352","53248","4096","4132864","36864",26185728," ",2338816,13746176,32768,1880064
02/28/2023 19:04:14.227,"19:04:14.227","24.203230655799440996","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.99944560232847834","0","0","0","0","0","0"," "," "," "," ","0","131.99944560232847834","0","0","8191.9655937445058953","8191.9655937445058953","1.5559239357189058595","1.5559239357189058595","1.5559239357189058595","1.5559239357189058595","1.5559239357189058595","78671872","2277376","2306048","4718592","37228544","155648","163840","8192","2555904","19812352","53248","4096","4132864","36864",26185728," ",2338816,13746176,32768,1880064
02/28/2023 19:04:15.227,"19:04:15.227","24.203230655799440996","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","2597.3810357979518812","0","0","0","0","0","0"," "," "," "," ","0","2597.3810357979518812","0","0","12289.802914087496902","12289.802914087496902","1.5556187377497643354","0","1.5556187377497643354","3.1182279641346899446","1.5556187377497643354","78671872","2277376","2306048","4718592","37228544","155648","163840","8192","2555904","19812352","53248","4096","4132864","36864",26185728," ",2338816,13746176,32768,1880064
02/28/2023 19:04:16.227,"19:04:16.227","24.202980805235675632","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","259.99924600218662363","0","0","0","0","0","0"," "," "," "," ","0","259.99924600218662363","0","0","57343.833702882264333","57343.833702882264333","1.5558451751338409075","0","1.5558451751338409075","3.1184508072745753537","1.5558451751338409075","78671872","2277376","2306048","4718592","37228544","155648","163840","8192","2555904","19812352","53248","4096","4132864","36864",26185728," ",2338816,13746176,32768,1880064
02/28/2023 19:04:17.227,"19:04:17.227","24.20198133313143174","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","3843.8570085192832266","0","0","0","0","0","0"," "," "," "," ","0","3843.8570085192832266","0","0","8191.695268935995955","8191.695268935995955","6.2542935533552608263","0.0045797902456068406707","1.567008231023014897","0.0045797902456068406707","1.9576203409883863316","78671872","2277376","2306048","4718592","37228544","155648","163840","8192","2555904","19812352","53248","4096","4132864","36864",26185728," ",2338816,13746176,32768,1880064
02/28/2023 19:04:18.227,"19:04:18.227","24.201731482567666376","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","1475.9765319731416184","0","0","0","0","0","0"," "," "," "," ","0","1475.9765319731416184","0","0","8191.8697492709870858","8191.8697492709870858","3.1294076119536606839","1.5669787024690351451","1.5669787024690351451","3.1294076119536606839","2.3481931572113423634","78671872","2277376","2306048","4718592","37228544","155648","163840","8192","2555904","19812352","53248","4096","4132864","36864",26185728," ",2338816,13746176,32768,1880064
02/28/2023 19:04:19.227,"19:04:19.227","24.2014816087208402","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","132.01159061765622482","0","0","0","0","0","0"," "," "," "," ","0","132.01159061765622482","0","0","12289.078981134543938","12289.078981134543938","0","0","1.5558254849678765375","1.5558254849678765375","0.77452251262635218865","78671872","2277376","2306048","4718592","37228544","155648","163840","8192","2555904","19812352","53248","4096","4132864","36864",26185728," ",2338816,13746176,32768,1880064
02/28/2023 19:04:20.227,"19:04:20.227","24.200981884310252212","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","260.01430078654328781","0","0","0","0","0","0"," "," "," "," ","0","260.01430078654328781","0","0","24577.351754346491362","24577.351754346491362","1.5557171889143184274","1.5557171889143184274","3.1183248525823437092","1.5557171889143184274","1.9463641044867974195","78671872","2277376","2306048","4718592","37228544","155648","163840","8192","2555904","19812352","53248","4096","4132864","36864",26185728," ",2338816,13746176,32768,1880064
02/28/2023 19:04:21.227,"19:04:21.227","24.200482136616596307","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","2371.9369064782877103","0","0","0","0","0","0"," "," "," "," ","0","2371.9369064782877103","0","0","77821.929936663684202","77821.929936663684202","6.2435401799183942728","0","0","0","1.5557171889143184274","78671872","2277376","2306048","4718592","37228544","155648","163840","8192","2555904","19812352","53248","4096","4132864","36864",26185728," ",2338816,13746176,32768,1880064
02/28/2023 19:04:22.227,"19:04:22.227","24.199982412206004767","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","1476.2685332461974212","0","0","0","0","0","0"," "," "," "," ","0","1476.2685332461974212","0","0","8193.4903959030143596","8193.4903959030143596","4.6808848534088287607","1.5556679633566550258","0","3.1182764083827363422","2.3369721858697012351","78671872","2277376","2306048","4718592","37228544","155648","163840","8192","2555904","19812352","53248","4096","4132864","36864",26185728," ",2338816,13746176,32768,1880064
02/28/2023 19:04:23.227,"19:04:23.227","24.199732538359178591","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","132.00979512679842287","0","0","0","0","0","0"," "," "," "," ","0","132.00979512679842287","0","0","8192.60789150554956","8192.60789150554956","0","1.5558057947940406862","0","3.118412052019536862","1.1651592308276947918","78671872","2277376","2306048","4718592","37228544","155648","163840","8192","2555904","19812352","53248","4096","4132864","36864",26185728," ",2338816,13746176,32768,1880064
02/28/2023 19:04:24.227,"19:04:24.227","24.183782801074858781","0","0","0","220.89489820743290238","0","0","0","0","0","0"," "," "," "," ","0","2498.8110656949424992","0","0","0","0","0","0"," "," "," "," ","220.89489820743290238","2498.8110656949424992","0","0","8188.1041000691866429","8188.1041000691866429","0.0049297569629791482271","0.0049297569629791482271","1.5673527295104405788","0.0049297569629791482271","0.3955305003463305269","78671872","2277376","2306048","4718592","37228544","155648","163840","8192","2555904","19812352","53248","4096","4132864","36864",26185728," ",2338816,13746176,32768,1880064
02/28/2023 19:04:25.227,"19:04:25.227","24.787749588672944867","0","0","0","221.0959777639473316","0","0","0","0","0","0"," "," "," "," ","0","1476.6410098623812246","0","0","0","0","0","0"," "," "," "," ","221.0959777639473316","1476.6410098623812246","0","0","12293.336537390881858","12293.336537390881858","0","3.1216383208497289203","0","9.3718552033755564423","3.1216383208497289203","78671872","2277376","2306048","4718592","37232640","155648","163840","8192","2555904","19812352","53248","4096","4132864","36864",26185728," ",2338816,13746176,32768,1880064
02/28/2023 19:04:26.227,"19:04:26.227","24.787707935270788084","0","0","0","221.00572404825285844","0","0","0","0","0","0"," "," "," "," ","0","132.0034188885492199","0","0","0","0","0","0"," "," "," "," ","221.00572404825285844","132.0034188885492199","0","0","8192.2121782954181981","8192.2121782954181981","1.5554710606337285306","1.5554710606337285306","0","0","0.7741652754006622672","78671872","2277376","2306048","4718592","37232640","155648","163840","8192","2555904","19812352","53248","4096","4132864","36864",26185728," ",2338816,13746176,32768,1880064
02/28/2023 19:04:27.227,"19:04:27.227","24.787624651749531779","0","0","0","221.03777535580829294","0","0","0","0","0","0"," "," "," "," ","0","132.02256265595789841","0","0","0","0","0","0"," "," "," "," ","221.03777535580829294","132.02256265595789841","0","0","53257.101638670050306","53257.101638670050306","0","1.55604207636020897","0","1.55604207636020897","0.77474082299798796569","78671872","2277376","2306048","4718592","37232640","155648","163840","8192","2555904","19812352","53248","4096","4132864","36864",26185728," ",2338816,13746176,32768,1880064
02/28/2023 19:04:28.227,"19:04:28.227","24.786875053492114063","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","132.00324727988308382","0","0","0","0","0","0"," "," "," "," ","0","132.00324727988308382","0","0","12288.302292236388894","12288.302292236388894","1.5556482731198140179","0","0","0","0.38369670529069255238","78671872","2277376","2306048","4718592","37232640","155648","163840","8192","2555904","19812352","53248","4096","4132864","36864",26185728," ",2338816,13746176,32768,1880064
02/28/2023 19:04:29.227,"19:04:29.227","24.786875053492114063","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","132.01074567469791532","0","0","0","0","0","0"," "," "," "," ","0","132.01074567469791532","0","0","12289.000324626424117","12289.000324626424117","0","1.555835330051846821","0","3.1184411184637217396","1.1651788826103515184","78671872","2277376","2306048","4718592","37232640","155648","163840","8192","2555904","19812352","53248","4096","4132864","36864",26185728," ",2338816,13746176,32768,1880064
02/28/2023 19:04:30.227,"19:04:30.227","24.783460219573104411","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","132.01347857616261194","0","0","0","0","0","0"," "," "," "," ","0","132.01347857616261194","0","0","8192.8364886054860108","8192.8364886054860108","0","1.5556285828750793243","0","1.5556285828750793243","0.77432404781854202724","78671872","2277376","2306048","4718592","37232640","155648","163840","8192","2555904","19812352","53248","4096","4132864","36864",26185728," ",2338816,13746176,32768,1880064
02/28/2023 19:04:31.226,"19:04:31.226","24.180617841002675306","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.98678812250892634","0","0","0","0","0","0"," "," "," "," ","0","131.98678812250892634","0","0","8191.1800628757055165","8191.1800628757055165","3.1185186288962718493","3.1185186288962718493","0","1.5559140906526658377","1.946570225548094335","78671872","2277376","2306048","4718592","37232640","155648","163840","8192","2555904","19812352","53248","4096","4132864","36864",26185728," ",2338816,13746176,32768,1880064
02/28/2023 19:04:32.226,"19:04:32.226","24.176744912792170084","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.99906280665408076","0","0","0","0","0","0"," "," "," "," ","0","131.99906280665408076","0","0","12287.912755819434096","12287.912755819434096","0","1.555569512093646356","0","1.555569512093646356","0.77426450822137837804","78671872","2277376","2306048","4718592","37232640","155648","163840","8192","2555904","19812352","53248","4096","4132864","36864",26185728," ",2338816,13746176,32768,1880064
02/28/2023 19:04:33.226,"19:04:33.226","24.17499586571357284","0","0","0","64.008929245629758498","0","0","0","0","0","0"," "," "," "," ","0","132.01841656911139467","0","0","0","0","0","0"," "," "," "," ","64.008929245629758498","132.01841656911139467","0","0","12289.714415160913632","12289.714415160913632","1.5668212165485972953","1.5668212165485972953","0.0043898072874637428242","0.0043898072874637428242","0.78560551191803051907","78671872","2277376","2306048","4718592","37232640","155648","163840","8192","2555904","19812352","53248","4096","4132864","36864",26185728," ",2338816,13746176,32768,1880064
02/28/2023 19:04:34.226,"19:04:34.226","24.171664315315815941","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","132.008804987292649","0","0","0","0","0","0"," "," "," "," ","0","132.008804987292649","0","0","8192.5464428477371257","8192.5464428477371257","6.2435214273306343102","0","1.5556974986971616737","1.5556974986971616737","2.3370014868027366717","78671872","2277376","2306048","4718592","37232640","155648","163840","8192","2555904","19812352","53248","4096","4132864","36864",26185728," ",2338816,13746176,32768,1880064
02/28/2023 19:04:35.226,"19:04:35.226","24.170290055724393596","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","132.00719439209436246","0","0","0","0","0","0"," "," "," "," ","0","132.00719439209436246","0","0","8192.4464883336131606","8192.4464883336131606","3.1184508072745753537","1.5558451751338409075","1.5558451751338409075","3.1184508072745753537","2.3371479912042025795","78671872","2277376","2306048","4718592","37232640","155648","163840","8192","2555904","19812352","53248","4096","4132864","36864",26185728," ",2338816,13746176,32768,1880064
02/28/2023 19:04:36.226,"19:04:36.226","24.166542064437301462","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","132.00431654115089941","0","0","0","0","0","0"," "," "," "," ","0","132.00431654115089941","0","0","12288.401830739865545","12288.401830739865545","1.5556482731198140179","1.5556482731198140179","1.5556482731198140179","4.6808657882588589061","2.3369526519045780155","78671872","2277376","2306048","4718592","37232640","155648","163840","8192","2555904","19812352","53248","4096","4132864","36864",26185728," ",2338816,13746176,32768,1880064
02/28/2023 19:04:37.226,"19:04:37.226","24.165126174726786701","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","132.01915597953262704","0","0","0","0","0","0"," "," "," "," ","0","132.01915597953262704","0","0","97806.191678412535111","97806.191678412535111","1.5557467242252820405","1.5557467242252820405","1.5557467242252820405","3.1183539190788533979","1.9463935225956463526","78671872","2277376","2306048","4718592","37232640","155648","163840","8192","2555904","19812352","53248","4096","4132864","36864",26185728," ",2338816,13746176,32768,1880064
02/28/2023 19:04:38.226,"19:04:38.226","24.164626427033130796","0","0","0","0","0","0","0","0","0","0"," "," "," "," ","0","132.00487097973916661","0","0","0","0","0","0"," "," "," "," ","0","132.00487097973916661","0","0","12288.453443932081427","12288.453443932081427","1.5556778084721223365","1.5556778084721223365","3.1182860972265413757","1.5556778084721223365","1.9463348810072500505","78671872","2277376","2306048","4718592","37232640","155648","163840","8192","2555904","19812352","53248","4096","4132864","36864",26185728," ",2338816,13746176,32768,1880064
