Zeit,"RAM","\\DJ-TESLA\Auslagerungsdatei(\??\C:\pagefile.sys)\Belegung (%)","Auslagerungsdatei","\\DJ-TESLA\Netzwerkadapter(Microsoft Kernel Debug Network Adapter)\Bytes gesendet/s","NetzwerkGesendet","\\DJ-TESLA\Netzwerkadapter(WAN Miniport [IP])\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(WAN Miniport [IPv6])\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(WAN Miniport [Network Monitor])\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(Teredo Tunneling Pseudo-Interface)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(Microsoft IP-HTTPS Platform Interface)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(6to4 Adapter)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 1)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 2)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 3)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 4)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(Microsoft Kernel Debug Network Adapter)\Empfangene Bytes/s","NetzwerkEmpfangen","\\DJ-TESLA\Netzwerkadapter(WAN Miniport [IP])\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(WAN Miniport [IPv6])\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(WAN Miniport [Network Monitor])\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(Teredo Tunneling Pseudo-Interface)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(Microsoft IP-HTTPS Platform Interface)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(6to4 Adapter)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 1)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 2)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 3)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 4)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkschnittstelle(Intel[R] Ethernet Connection I217-LM)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkschnittstelle(Intel[R] Ethernet Connection I217-LM)\Empfangene Bytes/s","FestplatteGeschrieben","FestplatteGelesen","\\DJ-TESLA\Physikalischer Datentr�ger(0 C:)\Bytes geschrieben/s","\\DJ-TESLA\Physikalischer Datentr�ger(_Total)\Bytes geschrieben/s","\\DJ-TESLA\Prozessor(0)\Prozessorzeit (%)","\\DJ-TESLA\Prozessor(1)\Prozessorzeit (%)","\\DJ-TESLA\Prozessor(2)\Prozessorzeit (%)","\\DJ-TESLA\Prozessor(3)\Prozessorzeit (%)","CPU","\\DJ-TESLA\GPU Process Memory(pid_1064_luid_0x00000000_0x00008CD0_phys_0)\Total Committed","\\DJ-TESLA\GPU Process Memory(pid_1064_luid_0x00000000_0x00008FE9_phys_0)\Total Committed","\\DJ-TESLA\GPU Process Memory(pid_2916_luid_0x00000000_0x00008CD0_phys_0)\Total Committed","\\DJ-TESLA\GPU Process Memory(pid_4872_luid_0x00000000_0x00008CD0_phys_0)\Total Committed","\\DJ-TESLA\GPU Process Memory(pid_4872_luid_0x00000000_0x00008FE9_phys_0)\Total Committed","\\DJ-TESLA\GPU Process Memory(pid_4_luid_0x00000000_0x00008CD0_phys_0)\Total Committed","\\DJ-TESLA\GPU Process Memory(pid_4_luid_0x00000000_0x00008FE9_phys_0)\Total Committed","\\DJ-TESLA\GPU Process Memory(pid_4_luid_0x00000000_0x00009030_phys_0)\Total Committed","\\DJ-TESLA\GPU Process Memory(pid_5128_luid_0x00000000_0x00008CD0_phys_0)\Total Committed","\\DJ-TESLA\GPU Process Memory(pid_5148_luid_0x00000000_0x00008CD0_phys_0)\Total Committed","\\DJ-TESLA\GPU Process Memory(pid_5796_luid_0x00000000_0x00008CD0_phys_0)\Total Committed","\\DJ-TESLA\GPU Process Memory(pid_7328_luid_0x00000000_0x00008FE9_phys_0)\Total Committed","\\DJ-TESLA\GPU Process Memory(pid_8176_luid_0x00000000_0x00008CD0_phys_0)\Total Committed","\\DJ-TESLA\GPU Process Memory(pid_824_luid_0x00000000_0x00008CD0_phys_0)\Total Committed",,,,
03/01/2023 16:10:04.911,"25.666068779692537305","0","0.703125","0","0","0","0","0","0","0","0"," "," "," "," ","0","129.98270737633154681","0","0","0","0","0","0"," "," "," "," ","0","129.98270737633154681","0","0","68567.847575975130894","68567.847575975130894","1.5317717585243917355","1.5317717585243917355","1.5317717585243917355","1.5317717585243917355","1.5317717585243917355","82096128","2273280","39579648"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
03/01/2023 16:10:05.896,"25.666068779692537305","0","0.703125","0","0","0","0","0","0","0","0"," "," "," "," ","0","3060.0314780927351421","0","0","0","0","0","0"," "," "," "," ","0","3060.0314780927351421","0","0","12483.953121780719812","12483.953121780719812","0","1.5807328042110380117","0","1.5807328042110380117","0.7870290365030618851","82096128","2273280","39579648"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
03/01/2023 16:10:06.896,"25.666068779692537305","0","0.703125","0","0","0","0","0","0","0","0"," "," "," "," ","0","515.93447632150719073","0","0","0","0","0","0"," "," "," "," ","0","515.93447632150719073","0","0","8190.9597481119899385","8190.9597481119899385","1.5672149304048366147","1.5672149304048366147","1.5672149304048366147","1.5672149304048366147","1.5672149304048366147","82096128","2273280","39579648"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
03/01/2023 16:10:07.911,"25.666068779692537305","0","0.703125","0","0","0","0","0","0","0","0"," "," "," "," ","0","129.97635907268957567","0","0","0","0","0","0"," "," "," "," ","0","129.97635907268957567","0","0","8066.4116176020688727","8066.4116176020688727","0","1.5318687183486501269","0","1.5318687183486501269","0.76258644271074427223","82096128","2273280","39579648"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
03/01/2023 16:10:08.895,"25.665152614392610531","0","0.703125","0","0","0","0","0","0","0","0"," "," "," "," ","0","1239.5499336434374982","0","0","0","0","0","0"," "," "," "," ","0","1239.5499336434374982","0","0","8323.272997054951702","8323.272997054951702","3.1623358407917190327","1.5748331496571510435","1.5748331496571510435","1.5748331496571510435","1.9717139024494123589","82096128","2273280","39579648"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
03/01/2023 16:10:09.911,"25.664902740545780802","0","0.703125","0","0","0","0","0","0","0","0"," "," "," "," ","0","129.96846295554192352","0","0","0","0","0","0"," "," "," "," ","0","129.96846295554192352","0","0","16131.843159572719742","16131.843159572719742","3.0755870111686456347","1.5371042653141819834","1.5371042653141819834","3.0755870111686456347","2.3063456382414138091","82096128","2273280","39579648"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
03/01/2023 16:10:10.895,"25.661737780473597326","0","0.703125","0","0","0","0","0","0","0","0"," "," "," "," ","0","134.11345368254714572","0","0","0","0","0","0"," "," "," "," ","0","134.11345368254714572","0","0","12484.74332462984421","12484.74332462984421","1.5752731483019588588","1.5752731483019588588","1.5752731483019588588","3.1627687426841855078","1.972141966911611366","82096128","2273280","39579648"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
03/01/2023 16:10:11.911,"25.641373737166023972","0","0.703125","0","0","0","0","0","0","0","0"," "," "," "," ","0","129.97597512259835639","0","0","0","0","0","0"," "," "," "," ","0","129.97597512259835639","1008.2984736783387234","1008.2984736783387234","13107.880157818402949","13107.880157818402949","6.152515540897274704","1.5370654855315635245","3.0755488373201300689","4.6140321891086966133","3.8447905132144133411","82096128","2273280","39579648"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
03/01/2023 16:10:12.895,"25.593357888421358837","0","0.703125","0","0","0","0","0","0","0","0"," "," "," "," ","0","134.11323566570811749","0","0","0","0","0","0"," "," "," "," ","0","134.11323566570811749","1040.3935857703418151","1040.3935857703418151","30171.413987339914456","30171.413987339914456","1.578153042289132113","1.578153042289132113","1.578153042289132113","0","1.1812958360066017072","82096128","2273280","39579648"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
03/01/2023 16:10:13.911,"25.592441723121435615","0","0.703125","0","0","0","0","0","0","0","0"," "," "," "," ","0","129.97482328593486045","0","0","0","0","0","0"," "," "," "," ","0","129.97482328593486045","0","0","12099.474458617936762","12099.474458617936762","6.1496324167268472394","1.5340405683691549221","0","1.5340405683691549221","2.3033058764287628328","82096128","2273280","39579648"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
03/01/2023 16:10:14.895,"25.592191849274602333","0","0.703125","0","0","0","0","0","0","0","0"," "," "," "," ","0","134.08710603151229179","0","0","0","0","0","0"," "," "," "," ","0","134.08710603151229179","0","0","87376.034184898191597","87376.034184898191597","1.5805528252096023856","1.5805528252096023856","0","0","0.78684760605806092215","82096128","2273280","39579648"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
03/01/2023 16:10:15.911,"25.559417816242067545","0","0.703125","0","0","0","0","0","0","0","0"," "," "," "," ","0","129.99847842690022048","0","0","0","0","0","0"," "," "," "," ","0","129.99847842690022048","0","0","8067.7843581300503502","8067.7843581300503502","0","1.5318008464917154399","0","3.070366458265283427","1.1471545201383714918","82096128","2273280","39579648"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
03/01/2023 16:10:16.895,"25.558418367420888018","0","0.703125","0","0","0","0","0","0","0","0"," "," "," "," ","0","134.08853622249432647","0","0","0","0","0","0"," "," "," "," ","0","134.08853622249432647","0","0","16643.231647495053039","16643.231647495053039","0","1.5805428263568899183","0","1.5805428263568899183","0.78683752656943939385","82096128","2273280","39579648"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
03/01/2023 16:10:17.911,"25.557293958393227484","0","0.703125","0","0","0","0","0","0","0","0"," "," "," "," ","0","129.99320391590737245","0","0","0","0","0","0"," "," "," "," ","0","129.99320391590737245","0","0","144710.01027438708115","144710.01027438708115","1.5317038865337972986","1.5317038865337972986","0","0","0.76242032314735030951","82096128","2273280","39579648"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
03/01/2023 16:10:18.895,"25.55641942321239668","0","0.703125","0","130.03547123838873745","0","0","0","0","0","0"," "," "," "," ","0","199.11681533378276754","0","0","0","0","0","0"," "," "," "," ","130.03547123838873745","199.11681533378276754","0","0","8322.2701592568791966","8322.2701592568791966","0","1.5806128182832224205","0","1.5806128182832224205","0.7869080829467911542","82096128","2273280","39579648"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
03/01/2023 16:10:19.895,"25.556086265844314198","0","0.703125","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.99099821392181298","0","0","0","0","0","0"," "," "," "," ","0","131.99099821392181298","0","0","77818.692765153406071","77818.692765153406071","0.004189824446354517562","0.004189824446354517562","1.5666243584393835242","1.5666243584393835242","0.78540709144286902088","82096128","2273280","39579648"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
03/01/2023 16:10:20.895,"25.556086265844314198","0","0.703125","0","0","0","0","0","0","0","0"," "," "," "," ","0","356.86728105817445567","0","0","0","0","0","0"," "," "," "," ","0","356.86728105817445567","0","0","139212.22697278883425","139212.22697278883425","0.0088192221446070639956","0.0088192221446070639956","1.5711814217985953235","1.5711814217985953235","0.79000032197160674485","82096128","2273280","39579648"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
03/01/2023 16:10:21.895,"25.552879675653034752","0","0.703125","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.98808147624268372","0","0","0","0","0","0"," "," "," "," ","0","131.98808147624268372","0","0","8191.2603291922732751","8191.2603291922732751","3.1295432244227705532","0.0046897800493161945212","1.5671165022360433738","0.0046897800493161945212","1.1765148214548770689","82096128","2273280","39579648"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
03/01/2023 16:10:22.911,"25.552879675653034752","0","0.703125","0","0","0","0","0","0","0","0"," "," "," "," ","0","130.01434294592405649","0","0","0","0","0","0"," "," "," "," ","0","130.01434294592405649","0","0","8068.7689197955305644","8068.7689197955305644","0","0","1.5317717585243917355","1.5317717585243917355","0.762488725387866495","82096128","2273280","39579648"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
03/01/2023 16:10:23.895,"25.552879675653034752","0","0.703125","0","3032.7993438993285054","0","0","0","0","0","0"," "," "," "," ","0","6307.4098247661750065","0","0","0","0","0","0"," "," "," "," ","3032.7993438993285054","6307.4098247661750065","0","0","37454.30988727130898","37454.30988727130898","1.5805228286453698594","4.7553446728826109791","6.34275559500123709","1.5805228286453698594","3.5647814015786982722","82096128","2273280","39579648"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
03/01/2023 16:10:24.910,"25.564040342709994036","0","0.703125","0","0","0","0","0","0","0","0"," "," "," "," ","0","129.97818926596787037","0","0","0","0","0","0"," "," "," "," ","0","129.97818926596787037","328710.9019206246594","328710.9019206246594","16133.050401012254952","16133.050401012254952","1.5317523665366317154","0","1.5317523665366317154","6.1474514743552255425","2.3010355511730584688","82096128","2273280","39579648"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
03/01/2023 16:10:25.895,"25.564040342709994036","0","0.703125","0","0","0","0","0","0","0","0"," "," "," "," ","0","134.10635487345541605","0","0","0","0","0","0"," "," "," "," ","0","134.10635487345541605","0","0","8322.7216600253541401","8322.7216600253541401","0","1.5803828444371670336","0","1.5803828444371670336","0.78667625447295108643","82096128","2273280","39579648"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
03/01/2023 16:10:26.910,"25.564040342709994036","0","0.703125","0","0","0","0","0","0","0","0"," "," "," "," ","0","129.96749040455927116","0","0","0","0","0","0"," "," "," "," ","0","129.96749040455927116","0","0","32263.444890731803753","32263.444890731803753","1.5319559820272221629","1.5319559820272221629","0","3.0705191698080391838","1.5319559820272221629","82096128","2273280","39579648"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
03/01/2023 16:10:27.895,"25.564040342709994036","0","0.703125","0","0","0","0","0","0","0","0"," "," "," "," ","0","2344.3236539920490031","0","0","0","0","0","0"," "," "," "," ","0","2344.3236539920490031","0","0","8320.9269382594739","8320.9269382594739","0.013915523629981496612","1.6009962296041124752","0.013915523629981496612","1.6009962296041124752","0.8074558766170469859","82096128","2273280","39579648"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
03/01/2023 16:10:28.910,"25.564040342709994036","0","0.703125","0","0","0","0","0","0","0","0"," "," "," "," ","0","571.15526097511769876","0","0","0","0","0","0"," "," "," "," ","0","571.15526097511769876","0","0","8067.0756860485580546","8067.0756860485580546","0","1.5317038865337972986","0","3.0702710133067134812","1.14706702825537743","82096128","2273280","39579648"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
03/01/2023 16:10:29.895,"25.564040342709994036","0","0.703125","0","0","0","0","0","0","0","0"," "," "," "," ","0","1889.6457066690777538","0","0","0","0","0","0"," "," "," "," ","0","1889.6457066690777538","0","0","79064.401868717366597","79064.401868717366597","1.5804028422055749203","1.5804028422055749203","0","1.5804028422055749203","1.1835445481384820887","82096128","2273280","39579648"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
03/01/2023 16:10:30.910,"25.564040342709994036","0","0.703125","0","0","0","0","0","0","0","0"," "," "," "," ","0","1453.3559870438630242","0","0","0","0","0","0"," "," "," "," ","0","1453.3559870438630242","0","0","8066.3226597990014852","8066.3226597990014852","1.5320820292898718051","0","1.5320820292898718051","4.6092044658745612296","1.916727257258854511","82096128","2273280","39579648"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
03/01/2023 16:10:31.895,"25.564040342709994036","0","0.703125","0","0","0","0","0","0","0","0"," "," "," "," ","0","134.10262182816822474","0","0","0","0","0","0"," "," "," "," ","0","134.10262182816822474","0","0","8322.4899849723788066","8322.4899849723788066","0","0","1.5804628354620375852","3.167874725212649345","1.1836047833063356727","82096128","2273280","39579648"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
03/01/2023 16:10:32.910,"25.563790468863160754","0","0.703125","0","0","0","0","0","0","0","0"," "," "," "," ","0","1957.6067843482444459","0","0","0","0","0","0"," "," "," "," ","0","1957.6067843482444459","0","0","40333.789681541296886","40333.789681541296886","0","0","1.531684494519303108","1.531684494519303108","0.76240077963273256145","82096128","2273280","39579648"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
03/01/2023 16:10:33.894,"25.563790468863160754","0","0.703125","0","0","0","0","0","0","0","0"," "," "," "," ","0","1824.7170317015120418","0","0","0","0","0","0"," "," "," "," ","0","1824.7170317015120418","0","0","37973.621256612314028","37973.621256612314028","0","0","4.753157775708372057","4.753157775708372057","2.3719867201010713664","82096128","2273280","39579648"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
03/01/2023 16:10:34.910,"25.563040870605746591","0","0.703125","0","0","0","0","0","0","0","0"," "," "," "," ","0","129.97401701241724936","0","0","0","0","0","0"," "," "," "," ","0","129.97401701241724936","0","0","68563.263277338162879","68563.263277338162879","0","1.5339823950637820893","3.0725139201409068512","6.1495769702951674773","2.6878859621725093021","82096128","2273280","39579648"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
03/01/2023 16:10:35.894,"25.563040870605746591","0","0.703125","0","0","0","0","0","0","0","0"," "," "," "," ","0","1564.6226226753035462","0","0","0","0","0","0"," "," "," "," ","0","1564.6226226753035462","0","0","8322.9795616597966728","8322.9795616597966728","9.51227305678082935","1.5747531494809008379","1.5747531494809008379","3.1622571309408820106","3.9560091216708781481","82096128","2273280","39579648"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
03/01/2023 16:10:36.910,"25.563040870605746591","0","0.703125","0","0","0","0","0","0","0","0"," "," "," "," ","0","2209.4558210742507072","0","0","0","0","0","0"," "," "," "," ","0","2209.4558210742507072","0","0","12098.838292941351028","12098.838292941351028","3.0759210310605022975","1.5374435871090885719","0","0","1.1528193029934130642","82096128","2273280","39579648"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
03/01/2023 16:10:37.894,"25.563040870605746591","0","0.703125","0","0","0","0","0","0","0","0"," "," "," "," ","0","231.62323595540317456","0","0","0","0","0","0"," "," "," "," ","0","231.62323595540317456","0","0","8322.1822322222051298","8322.1822322222051298","1.5804528365910397447","1.5804528365910397447","0","1.5804528365910397447","1.183604903553925336","82096128","2273280","39579648"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
03/01/2023 16:10:38.910,"25.65349222292506326","0","0.703125","0","0","0","0","0","0","0","0"," "," "," "," ","0","1642.5643975348536969","0","0","0","0","0","0"," "," "," "," ","0","1642.5643975348536969","0","0","8067.0788636723746095","8067.0788636723746095","1.5363189687622957891","0","3.0748139848753908154","1.5363189687622957891","1.5363189687622957891","85528576","2273280","43016192"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
03/01/2023 16:10:39.894,"25.653242349078237083","0","0.703125","0","0","0","0","0","0","0","0"," "," "," "," ","0","134.09032059878236964","0","0","0","0","0","0"," "," "," "," ","0","134.09032059878236964","0","0","20804.316408053506166","20804.316408053506166","1.5875115339436529638","1.5875115339436529638","0.00021333287821834190368","0.00021333287821834190368","0.79386243341094120396","85528576","2273280","43016192"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
03/01/2023 16:10:40.910,"25.650077389006053608","0","0.703125","0","0","0","0","0","0","0","0"," "," "," "," ","0","129.97049768165123851","0","0","0","0","0","0"," "," "," "," ","0","129.97049768165123851","0","0","12099.071784182806368","12099.071784182806368","0","0","1.5316747985091860862","1.5316747985091860862","0.76239100787254265867","85528576","2273280","43016192"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
03/01/2023 16:10:41.894,"25.650077389006053608","0","0.703125","0","0","0","0","0","0","0","0"," "," "," "," ","0","134.10199513291030371","0","0","0","0","0","0"," "," "," "," ","0","134.10199513291030371","0","0","8322.4510918848591245","8322.4510918848591245","1.5803728455499155281","0","1.5803728455499155281","0","0.78666617494951296408","85528576","2273280","43016192"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
03/01/2023 16:10:42.910,"25.649827515159230984","0","0.703125","0","0","0","0","0","0","0","0"," "," "," "," ","0","129.99225659762404916","0","0","0","0","0","0"," "," "," "," ","0","129.99225659762404916","0","0","8067.3982276343649573","8067.3982276343649573","0","0","1.5320432455511179271","1.5320432455511179271","0.76276233340698551544","85528576","2273280","43016192"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
03/01/2023 16:10:43.894,"25.649577664595462068","0","0.703125","0","0","0","0","0","0","0","0"," "," "," "," ","0","134.10318040931338146","0","0","0","0","0","0"," "," "," "," ","0","134.10318040931338146","0","0","8322.5246508567815908","8322.5246508567815908","1.5804728343310037175","0","1.5804728343310037175","0","0.78676697009174567654","85528576","2273280","43016192"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
03/01/2023 16:10:44.909,"25.609599152954665158","0","0.703125","0","0","0","0","0","0","0","0"," "," "," "," ","0","129.9686293144046374","0","0","0","0","0","0"," "," "," "," ","0","129.9686293144046374","0","0","84692.284993241133634","84692.284993241133634","0","1.5317620625314720684","1.5317620625314720684","1.5317620625314720684","1.1471155846763281261","85528576","2273280","43016192"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
03/01/2023 16:10:45.894,"25.609099428544073618","0","0.703125","0","0","0","0","0","0","0","0"," "," "," "," ","0","134.10492430234199901","0","0","0","0","0","0"," "," "," "," ","0","134.10492430234199901","0","0","8322.6328779150426271","8322.6328779150426271","0","0","1.5805528252096023856","1.5805528252096023856","0.78684760605806092215","85528576","2273280","43016192"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
03/01/2023 16:10:46.909,"25.61655375771609755","0","0.703125","0","0","0","0","0","0","0","0"," "," "," "," ","0","129.97934116229100709","0","0","0","0","0","0"," "," "," "," ","0","129.97934116229100709","0","0","8066.5966878900608208","8066.5966878900608208","4.6088569260862684018","0","1.531723278540664257","6.1474237498590706963","3.0702901023134665515","85528576","2273280","43016192"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
03/01/2023 16:10:47.894,"25.61655375771609755","0","0.703125","0","0","0","0","0","0","0","0"," "," "," "," ","0","134.09928406220865327","0","0","0","0","0","0"," "," "," "," ","0","134.09928406220865327","0","0","16644.565682388081768","16644.565682388081768","1.5805828217555495385","0","1.5805828217555495385","3.167992776243366837","1.5805828217555495385","85528576","2273280","43016192"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
03/01/2023 16:10:48.909,"25.61447152998635346","0","0.703125","0","0","0","0","0","0","0","0"," "," "," "," ","0","129.9838337530399599","0","0","0","0","0","0"," "," "," "," ","0","129.9838337530399599","0","0","8066.8755007947229387","8066.8755007947229387","1.5317329745412222586","0","1.5317329745412222586","3.0702996468140231201","1.5317329745412222586","85528576","2273280","43016192"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
03/01/2023 16:10:49.894,"25.613472081165173933","0","0.703125","0","0","0","0","0","0","0","0"," "," "," "," ","0","134.09135583122164803","0","0","0","0","0","0"," "," "," "," ","0","134.09135583122164803","0","0","12482.68621556099788","12482.68621556099788","0.0047032708455185812113","0.0047032708455185812113","1.5919302030543258653","1.5919302030543258653","0.79831673694992222323","85528576","2273280","43016192"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
03/01/2023 16:10:50.909,"25.613222207318344203","0","0.703125","0","0","0","0","0","0","0","0"," "," "," "," ","0","446.07939051178306045","0","0","0","0","0","0"," "," "," "," ","0","446.07939051178306045","0","0","48905.268985380120284","48905.268985380120284","0","0","3.0702519242924442011","3.0702519242924442011","1.531684494519303108","85528576","2273280","43016192"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
03/01/2023 16:10:51.893,"25.612722482907752664","0","0.703125","0","0","0","0","0","0","0","0"," "," "," "," ","0","381.98428033094876355","0","0","0","0","0","0"," "," "," "," ","0","381.98428033094876355","0","0","12483.5713742199423","12483.5713742199423","0","0","1.5807028077565066226","3.1681108269862368054","1.1838558826547385117","85528576","2273280","43016192"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
03/01/2023 16:10:52.893,"25.608141609841990061","0","0.703125","0","0","0","0","0","0","0","0"," "," "," "," ","0","227.9738969887947917","0","0","0","0","0","0"," "," "," "," ","0","227.9738969887947917","0","0","8191.0621233868723721","8191.0621233868723721","0.0052197275302257040153","0.0052197275302257040153","3.1300566110449068447","4.6924750528022478591","1.9582377799878813995","85528576","2273280","43016192"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
03/01/2023 16:10:53.909,"25.607475295105825097","0","0.703125","0","0","0","0","0","0","0","0"," "," "," "," ","0","129.98343695901780848","0","0","0","0","0","0"," "," "," "," ","0","129.98343695901780848","0","0","8066.8508755172251767","8066.8508755172251767","0","0","3.0702519242924442011","4.6088193540655737479","1.9163312753783579012","85528576","2273280","43016192"," ","6426624","163840","8192","2555904","6598656","32768","2306048","1363968","26296320","13713408",32768,1880064,4132864,36864
