"(PDH-CSV 4.0) (Mitteleurop�ische Zeit)(-60)","RAM","\\DJ-TESLA\Auslagerungsdatei(\??\C:\pagefile.sys)\Belegung (%)","\\DJ-TESLA\Auslagerungsdatei(_Total)\Belegung (%)","\\DJ-TESLA\Netzwerkadapter(Microsoft Kernel Debug Network Adapter)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(Intel[R] Ethernet Connection I217-LM)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(WAN Miniport [IP])\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(WAN Miniport [IPv6])\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(WAN Miniport [Network Monitor])\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(Teredo Tunneling Pseudo-Interface)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(Microsoft IP-HTTPS Platform Interface)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(6to4 Adapter)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 1)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 2)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 3)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 4)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(Microsoft Kernel Debug Network Adapter)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(Intel[R] Ethernet Connection I217-LM)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(WAN Miniport [IP])\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(WAN Miniport [IPv6])\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(WAN Miniport [Network Monitor])\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(Teredo Tunneling Pseudo-Interface)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(Microsoft IP-HTTPS Platform Interface)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(6to4 Adapter)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 1)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 2)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 3)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 4)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkschnittstelle(Intel[R] Ethernet Connection I217-LM)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkschnittstelle(Intel[R] Ethernet Connection I217-LM)\Empfangene Bytes/s","\\DJ-TESLA\Physikalischer Datentr�ger(0 C:)\Bytes gelesen/s","\\DJ-TESLA\Physikalischer Datentr�ger(_Total)\Bytes gelesen/s","\\DJ-TESLA\Physikalischer Datentr�ger(0 C:)\Bytes geschrieben/s","\\DJ-TESLA\Physikalischer Datentr�ger(_Total)\Bytes geschrieben/s","\\DJ-TESLA\Prozessor(0)\Prozessorzeit (%)","\\DJ-TESLA\Prozessor(1)\Prozessorzeit (%)","\\DJ-TESLA\Prozessor(2)\Prozessorzeit (%)","\\DJ-TESLA\Prozessor(3)\Prozessorzeit (%)","\\DJ-TESLA\Prozessor(_Total)\Prozessorzeit (%)"
"03/14/2023 15:50:29.148","41.958138333158132127","0","2.86102294921875","0","0","0","0","0","0","0","0"," "," "," "," ","0","129.97681981579330568","0","0","0","0","0","0"," "," "," "," ","0","129.97681981579330568","0","0","16132.880423196647826","16132.880423196647826","1.5323632104821571787","0","0","3.0709200353183696564","0.76308479806405093981"
"03/14/2023 15:50:30.132","41.957263821260362135","0","2.86102294921875","0","0","0","0","0","0","0","0"," "," "," "," ","0","4951.7207229512250706","0","0","0","0","0","0"," "," "," "," ","0","4951.7207229512250706","0","0","41613.147478884326119","41613.147478884326119","6.343621455826752964","0","0","0","1.5814327162925190251"
"03/14/2023 15:50:31.136","41.956639136643296695","0","2.86102294921875","0","0","0","0","0","0","0","0"," "," "," "," ","0","258.95065426372713091","0","0","0","0","0","0"," "," "," "," ","0","258.95065426372713091","0","0","8158.937537417124986","8158.937537417124986","0.40394169328039630784","1.9601301043228880339","0.40394169328039630784","0.40394169328039630784","0.79299377584393093699"
"03/14/2023 15:50:32.146","41.956139412232708708","0","2.86102294921875","0","0","0","0","0","0","0","0"," "," "," "," ","0","130.72415835924542193","0","0","0","0","0","0"," "," "," "," ","0","130.72415835924542193","0","0","12169.230741806119113","12169.230741806119113","2.5146202073587642367","0.96723322652318977077","0","2.5146202073587642367","1.3540750200937479164"
"03/14/2023 15:50:33.130","41.956139412232708708","0","2.86102294921875","0","0","0","0","0","0","0","0"," "," "," "," ","0","654.27067563911532488","0","0","0","0","0","0"," "," "," "," ","0","654.27067563911532488","0","0","8322.6480975708582264","8322.6480975708582264","1.5812627385593969187","0","0","3.1686617266471484022","1.1844180712142216017"
"03/14/2023 15:50:34.146","41.956139412232708708","0","2.86102294921875","0","0","0","0","0","0","0","0"," "," "," "," ","0","3848.1338126498440033","0","0","0","0","0","0"," "," "," "," ","0","3848.1338126498440033","0","0","12099.761589007493967","12099.761589007493967","0","0","0","0","0"
"03/14/2023 15:50:35.130","41.952974452160525232","0","2.86102294921875","0","0","0","0","0","0","0","0"," "," "," "," ","0","134.10459731894431457","0","0","0","0","0","0"," "," "," "," ","0","134.10459731894431457","0","0","8322.612585127211787","8322.612585127211787","1.5812327424278960208","1.5812327424278960208","0","3.1686322143242295901","1.5812327424278960208"
"03/14/2023 15:50:36.141","41.94710260302459659","0","2.86102294921875","0","0","0","0","0","0","0","0"," "," "," "," ","0","130.55301565103178518","0","0","0","0","0","0"," "," "," "," ","0","130.55301565103178518","0","0","8102.1992743428208996","8102.1992743428208996","2.6404551446835733408","2.6404551446835733408","2.6404551446835733408","1.0950655438055401092","2.2541027992173501282"
"03/14/2023 15:50:37.157","41.941272407290817625","0","2.86102294921875","0","0","0","0","0","0","0","0"," "," "," "," ","0","129.97537360534948903","0","0","0","0","0","0"," "," "," "," ","0","129.97537360534948903","0","0","104862.55596572195645","104862.55596572195645","0","0","0","3.0711777328241374185","0.76334863122471396935"
"03/14/2023 15:50:38.154","41.939398423288807294","0","2.86102294921875","0","0","0","0","0","0","0","0"," "," "," "," ","0","132.41397906414613317","0","0","0","0","0","0"," "," "," "," ","0","132.41397906414613317","0","0","8217.6917916173115373","8217.6917916173115373","4.3931360265120229514","0","1.258484748692745292","1.258484748692745292","1.6503211738622014515"
"03/14/2023 15:50:39.149","41.939398423288807294","0","2.86102294921875","0","0","0","0","0","0","0","0"," "," "," "," ","0","132.57765409666458822","0","0","0","0","0","0"," "," "," "," ","0","132.57765409666458822","0","0","82278.495633323953371","82278.495633323953371","1.1320586437171487049","0","0","4.2707234486785150551","1.1320586437171487049"
"03/14/2023 15:50:40.148","41.939398423288807294","0","2.86102294921875","0","0","0","0","0","0","0","0"," "," "," "," ","0","132.20923433425738835","0","0","0","0","0","0"," "," "," "," ","0","132.20923433425738835","0","0","12307.477814389052583","12307.477814389052583","0","1.4060017465723384511","0","0","0"
"03/14/2023 15:50:41.132","41.935941935967640859","0","2.86102294921875","0","0","0","0","0","0","0","0"," "," "," "," ","0","134.10582351490754149","0","0","0","0","0","0"," "," "," "," ","0","134.10582351490754149","0","0","8322.6886835918376164","8322.6886835918376164","3.1685830270793746699","3.1685830270793746699","1.5811827488347751647","6.3433835835685741245","3.5654381763214115786"
"03/14/2023 15:50:42.148","41.935442211557052872","0","2.86102294921875","0","0","0","0","0","0","0","0"," "," "," "," ","0","129.97487447824195783","0","0","0","0","0","0"," "," "," "," ","0","129.97487447824195783","0","0","16132.63896554178973","16132.63896554178973","0","1.5324310815638342298","0","4.60954261026497214","1.5324310815638342298"
"03/14/2023 15:50:43.132","41.935192360993283955","0","2.86102294921875","0","0","0","0","0","0","0","0"," "," "," "," ","0","134.10687261147532467","0","0","0","0","0","0"," "," "," "," ","0","134.10687261147532467","0","0","8322.7537911606505077","8322.7537911606505077","6.3434787326168358135","3.1686814015191022698","1.5812827359702352759","4.7560800670679697078","3.9623807342935357667"
"03/14/2023 15:50:44.147","41.934484392854962209","0","2.86102294921875","0","0","0","0","0","0","0","0"," "," "," "," ","0","129.97693500207964235","0","0","0","0","0","0"," "," "," "," ","0","129.97693500207964235","0","0","8066.4473601290637816","8066.4473601290637816","3.071005934639214896","0","1.5324504732842747501","0","1.1478066845680645613"
"03/14/2023 15:50:45.139","41.934234542291200398","0","2.86102294921875","0","0","0","0","0","0","0","0"," "," "," "," ","0","133.06762819453035718","0","0","0","0","0","0"," "," "," "," ","0","133.06762819453035718","0","0","8258.2576527999444806","8258.2576527999444806","0.7677789109642341181","0.7677789109642341181","0.7677789109642341181","3.9180081518860099266","1.5553362211946808458"
"03/14/2023 15:50:46.155","41.932485471929538789","0","2.86102294921875","0","0","0","0","0","0","0","0"," "," "," "," ","0","129.97875241273058577","0","0","0","0","0","0"," "," "," "," ","0","129.97875241273058577","0","0","598437.93110850406811","598437.93110850406811","0","1.5325280400896534871","3.0710822894632561209","9.2252992869576448953","3.4557257751802517021"
"03/14/2023 15:50:47.139","41.943521202063074327","0","2.86102294921875","0","0","0","0","0","0","0","0"," "," "," "," ","0","134.10435208244248884","0","0","0","0","0","0"," "," "," "," ","0","134.10435208244248884","0","0","112355.06443561725609","112355.06443561725609","1.581252739850935729","1.581252739850935729","3.1686518892081738663","1.581252739850935729","1.9780974475129609047"
"03/14/2023 15:50:48.155","41.940064738024972257","0","2.86102294921875","0","0","0","0","0","0","0","0"," "," "," "," ","0","129.97772851315519915","0","0","0","0","0","0"," "," "," "," ","0","129.97772851315519915","0","0","12099.744908860993746","12099.744908860993746","0","1.5324601691416361859","1.5324601691416361859","3.071015478998795345","1.5324601691416361859"
"03/14/2023 15:50:49.139","41.939814864178146081","0","2.86102294921875","0","0","0","0","0","0","0","0"," "," "," "," ","0","134.10446107633256929","0","0","0","0","0","0"," "," "," "," ","0","134.10446107633256929","0","0","8322.6041298281543277","8322.6041298281543277","3.1687207512390291875","0","1.5813227307675425948","0","1.1844783053233332026"
"03/14/2023 15:50:50.155","41.9391069193228887","0","2.86102294921875","0","0","0","0","0","0","0","0"," "," "," "," ","0","129.97815086977539067","0","0","0","0","0","0"," "," "," "," ","0","129.97815086977539067","0","0","8066.5228176151513253","8066.5228176151513253","1.5324892567022407874","0","0","3.0710441120662679282","1.1478456194856989647"
"03/14/2023 15:50:51.139","41.937732659731466356","0","2.86102294921875","0","0","0","0","0","0","0","0"," "," "," "," ","0","134.10233572743254626","0","0","0","0","0","0"," "," "," "," ","0","134.10233572743254626","0","0","12483.708344080992902","12483.708344080992902","0","0","0","0","0"
"03/14/2023 15:50:52.141","41.936649904105962605","0","2.86102294921875","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.69724121217731749","0","0","0","0","0","0"," "," "," "," ","0","131.69724121217731749","0","0","16346.421212275101425","16346.421212275101425","8.0286877665359810408","1.7933445642672296572","0.23450876370004758442","1.7933445642672296572","2.9624664264180644579"
"03/14/2023 15:50:53.157","41.936649904105962605","0","2.86102294921875","0","0","0","0","0","0","0","0"," "," "," "," ","0","351.51831789524612759","0","0","0","0","0","0"," "," "," "," ","0","351.51831789524612759","0","0","8066.2130537755083424","8066.2130537755083424","1.5321014211477912426","1.5321014211477912426","1.5321014211477912426","1.5321014211477912426","1.5321014211477912426"
"03/14/2023 15:50:54.143","41.926696929597923713","0","2.86102294921875","0","0","0","0","0","0","0","0"," "," "," "," ","0","133.83204018124507684","0","0","0","0","0","0"," "," "," "," ","0","133.83204018124507684","0","0","8305.6975239754519862","8305.6975239754519862","8.118912022476877155","1.7822852654063137123","1.7822852654063137123","1.7822852654063137123","3.3664419546739599021"
"03/14/2023 15:50:55.159","41.926447055751097537","0","2.86102294921875","0","0","0","0","0","0","0","0"," "," "," "," ","0","4793.3663276059105556","0","0","0","0","0","0"," "," "," "," ","0","4793.3663276059105556","0","0","8066.4044691346789477","8066.4044691346789477","4.609608360284711992","0","1.5324989525519527866","1.5324989525519527866","1.9171425518936024979"
"03/14/2023 15:50:56.153","41.937441132482476291","0","2.86102294921875","0","3334.6957132914130852","0","0","0","0","0","0"," "," "," "," ","0","12100.46900005502539","0","0","0","0","0","0"," "," "," "," ","3334.6957132914130852","12100.46900005502539","0","0","45323.69534179726179","45323.69534179726179","0.98291338520898330344","0","2.5546131727453458282","5.6980127478180815359","2.1616831964219374029"
"03/14/2023 15:50:57.140","42.135751140801176007","0","2.86102294921875","0","0","0","0","0","0","0","0"," "," "," "," ","0","4930.6313446554859183","0","0","0","0","0","0"," "," "," "," ","0","4930.6313446554859183","0","0","112014.86887184460647","112014.86887184460647","1.8756414167749424493","3.4582923616656713328","1.8756414167749424493","6.6235942514471286557","3.4582923616656713328"
"03/14/2023 15:50:58.156","42.135751140801176007","0","2.86102294921875","0","0","0","0","0","0","0","0"," "," "," "," ","0","129.97641026620644311","0","0","0","0","0","0"," "," "," "," ","0","129.97641026620644311","0","0","12099.622192054126572","12099.622192054126572","0","0","0","0","0"
"03/14/2023 15:50:59.140","42.146453713566636168","0","2.86102294921875","0","0","0","0","0","0","0","0"," "," "," "," ","0","134.10501967280001168","0","0","0","0","0","0"," "," "," "," ","0","134.10501967280001168","0","0","8322.6387966634665645","8322.6387966634665645","0","0","0","6.3434406730207388847","1.581242741140431729"
"03/14/2023 15:51:00.155","42.157447790298022028","0","2.86102294921875","0","0","0","0","0","0","0","0"," "," "," "," ","0","2974.5366651560725586","0","0","0","0","0","0"," "," "," "," ","0","2974.5366651560725586","0","0","8074.023976460751328","8074.023976460751328","9.1417113340386819687","0","0","4.5217983510236976485","3.3668250331771343298"
"03/14/2023 15:51:01.139","42.157447790298022028","0","2.86102294921875","0","0","0","0","0","0","0","0"," "," "," "," ","0","2604.8770328378072918","0","0","0","0","0","0"," "," "," "," ","0","2604.8770328378072918","0","0","8322.6024387704037508","8322.6024387704037508","0","0","0","0","0"
"03/14/2023 15:51:02.154","42.157447790298022028","0","2.86102294921875","0","0","0","0","0","0","0","0"," "," "," "," ","0","130.06384361123443227","0","0","0","0","0","0"," "," "," "," ","0","130.06384361123443227","0","0","146302.11741966733825","146302.11741966733825","0","0","0","3.0073127682725409038","0.69796307227902865122"
"03/14/2023 15:51:03.138","41.968216244589591213","0","2.86102294921875","0","0","0","0","0","0","0","0"," "," "," "," ","0","134.10403872599536612","0","0","0","0","0","0"," "," "," "," ","0","134.10403872599536612","0","0","12483.866877765387471","12483.866877765387471","0","1.5811527526545132716","0","1.5811527526545132716","0.78745237162753944915"
"03/14/2023 15:51:04.145","41.967549953136490615","0","2.86102294921875","0","0","0","0","0","0","0","0"," "," "," "," ","0","4837.9038837297057398","0","0","0","0","0","0"," "," "," "," ","0","4837.9038837297057398","0","0","12212.030181444253685","12212.030181444253685","2.1707338961474809125","0","0","0.61788840243554021825","0.22967205990197525622"
"03/14/2023 15:51:05.135","41.967300079289657333","0","2.86102294921875","0","0","0","0","0","0","0","0"," "," "," "," ","0","133.34222281485432404","0","0","0","0","0","0"," "," "," "," ","0","133.34222281485432404","0","0","28963.547064753813174","28963.547064753813174","0.56331042480364246217","0.56331042480364246217","3.7200307287781231302","8.4551111847398612298","3.3254457415338056769"
"03/14/2023 15:51:06.150","41.966800354879069346","0","2.86102294921875","0","0","0","0","0","0","0","0"," "," "," "," ","0","129.97812527232630941","0","0","0","0","0","0"," "," "," "," ","0","129.97812527232630941","0","0","8066.5212290219487841","8066.5212290219487841","0","0","0","1.5323632104821571787","0.37844066847315671609"
"03/14/2023 15:51:07.134","41.966300607185416993","0","2.86102294921875","0","0","0","0","0","0","0","0"," "," "," "," ","0","134.10427033714117329","0","0","0","0","0","0"," "," "," "," ","0","134.10427033714117329","0","0","12483.888438657506413","12483.888438657506413","0","1.5813627255323425835","0","3.1687601009269816821","1.1845184613552772745"
"03/14/2023 15:51:08.150","41.965800882774821901","0","2.86102294921875","0","0","0","0","0","0","0","0"," "," "," "," ","0","129.9773317564063575","0","0","0","0","0","0"," "," "," "," ","0","129.9773317564063575","0","0","12099.707974414553973","12099.707974414553973","1.5324310815638342298","0","0","3.0709868459144029629","1.1477872170977510002"
"03/14/2023 15:51:09.134","41.965551008927995724","0","2.86102294921875","0","0","0","0","0","0","0","0"," "," "," "," ","0","134.10512866777526142","0","0","0","0","0","0"," "," "," "," ","0","134.10512866777526142","0","0","8322.6455609576896677","8322.6455609576896677","9.5181473705427510623","1.5811427539237032924","3.1685436772475150669","4.7559446005713272854","4.7559446005713272854"
"03/14/2023 15:51:10.150","41.965134568038656937","0","2.86102294921875","0","0","0","0","0","0","0","0"," "," "," "," ","0","129.97760052684253651","0","0","0","0","0","0"," "," "," "," ","0","129.97760052684253651","0","0","8066.4886629991979135","8066.4886629991979135","7.6868268461871558372","0","0","3.0711681884965091882","2.686534890391523156"
"03/14/2023 15:51:11.142","41.964884717474895126","0","2.86102294921875","0","0","0","0","0","0","0","0"," "," "," "," ","0","229.71778364252205051","0","0","0","0","0","0"," "," "," "," ","0","229.71778364252205051","0","0","12380.57949736539922","12380.57949736539922","0.82167760302354064805","0.82167760302354064805","2.3959366886898370019","2.3959366886898370019","1.6088071458566943761"
"03/14/2023 15:51:12.144","41.96463484362806895","0","2.86102294921875","0","0","0","0","0","0","0","0"," "," "," "," ","0","375.26991238545411989","0","0","0","0","0","0"," "," "," "," ","0","375.26991238545411989","0","0","102201.16762837900023","102201.16762837900023","1.7545011783471564648","0.19504881609869739734","0.19504881609869739734","0","0.19504881609869739734"
"03/14/2023 15:51:13.151","41.960970159145297487","0","2.86102294921875","0","0","0","0","0","0","0","0"," "," "," "," ","0","226.56459997684666519","0","0","0","0","0","0"," "," "," "," ","0","226.56459997684666519","0","0","12210.639493488999506","12210.639493488999506","0.62888994421007593516","0","0","0.62888994421007593516","0"
"03/14/2023 15:51:14.135","41.96072028529847131","0","2.86102294921875","0","0","0","0","0","0","0","0"," "," "," "," ","0","134.07397694191681126","0","0","0","0","0","0"," "," "," "," ","0","134.07397694191681126","0","0","12481.068398956620513","12481.068398956620513","0","1.6047440986969196963","0.017723842224282027047","0.017723842224282027047","0.017723842224282027047"
"03/14/2023 15:51:15.151","41.960470411451645134","0","2.86102294921875","0","0","0","0","0","0","0","0"," "," "," "," ","0","129.98227219055874571","0","0","0","0","0","0"," "," "," "," ","0","129.98227219055874571","0","0","8066.7785892807360142","8066.7785892807360142","1.5324116898357664773","1.5324116898357664773","1.5324116898357664773","3.0709677571820748199","1.9170457832929255204"
"03/14/2023 15:51:16.135","41.960470411451645134","0","2.86102294921875","0","0","0","0","0","0","0","0"," "," "," "," ","0","134.10495155103043885","0","0","0","0","0","0"," "," "," "," ","0","134.10495155103043885","0","0","8322.634568985162332","8322.634568985162332","0","0","0","0","0"
"03/14/2023 15:51:17.137","41.960470411451645134","0","2.86102294921875","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.73565922619670232","0","0","0","0","0","0"," "," "," "," ","0","131.73565922619670232","0","0","12263.392277056856983","12263.392277056856983","0.1949292836161742315","0.1949292836161742315","0.1949292836161742315","1.7543835135596652641","0.58478785084851159226"
"03/14/2023 15:51:18.153","41.960470411451645134","0","2.86102294921875","0","0","0","0","0","0","0","0"," "," "," "," ","0","129.97614150069270522","0","0","0","0","0","0"," "," "," "," ","0","129.97614150069270522","0","0","12099.597172428122576","12099.597172428122576","1.5324601691416361859","0","0","1.5324601691416361859","0.76318251421304550419"
"03/14/2023 15:51:19.137","41.959804119998544536","0","2.86102294921875","0","0","0","0","0","0","0","0"," "," "," "," ","0","134.10969299141729039","0","0","0","0","0","0"," "," "," "," ","0","134.10969299141729039","99875.14590779003629","99875.14590779003629","20807.322064122923621","20807.322064122923621","1.5812927346726124433","0","3.1686912389520927036","0","1.1844481882779533954"
"03/14/2023 15:51:20.152","41.959054521741123267","0","2.86102294921875","0","0","0","0","0","0","0","0"," "," "," "," ","0","129.98087705581497175","0","0","0","0","0","0"," "," "," "," ","0","129.98087705581497175","0","0","8066.6920063730021866","8066.6920063730021866","0","0","0","1.531170603351994508","0"
"03/14/2023 15:51:21.137","41.958804647894297091","0","2.86102294921875","0","0","0","0","0","0","0","0"," "," "," "," ","0","134.10116408953689415","0","0","0","0","0","0"," "," "," "," ","0","134.10116408953689415","0","0","12483.599275244163437","12483.599275244163437","3.1699209023339225411","1.5825425564705453141","1.5825425564705453141","0","1.5825425564705453141"
"03/14/2023 15:51:22.152","41.958304923483709103","0","2.86102294921875","0","0","0","0","0","0","0","0"," "," "," "," ","0","129.98227219055874571","0","0","0","0","0","0"," "," "," "," ","0","129.98227219055874571","0","0","100834.73236600920791","100834.73236600920791","0","1.5300070563596945838","0","3.0686006961040734886","1.145363569923241176"
"03/14/2023 15:51:23.137","41.956972294011379176","0","2.86102294921875","0","0","0","0","0","0","0","0"," "," "," "," ","0","362.67727756758750957","0","0","0","0","0","0"," "," "," "," ","0","362.67727756758750957","0","0","12483.41284804065981","12483.41284804065981","1.5838823301848270475","0","0","1.5838823301848270475","0.39335969818583560453"
"03/14/2023 15:51:24.146","41.98862194129932135","0","2.86102294921875","0","0","0","0","0","0","0","0"," "," "," "," ","0","130.75377271685835012","0","0","0","0","0","0"," "," "," "," ","0","130.75377271685835012","0","0","8114.6583795189662851","8114.6583795189662851","2.5003298274556717828","0.95271601519305582073","0","4.0479436397182766427","1.7265229213243693529"
"03/14/2023 15:51:25.135","42.026726445655043563","0","2.86102294921875","0","0","0","0","0","0","0","0"," "," "," "," ","0","4727.6438357327779158","0","0","0","0","0","0"," "," "," "," ","0","4727.6438357327779158","7764.8213555234679006","7764.8213555234679006","12423.714168837548641","12423.714168837548641","2.0498600842285275014","11.528905882528995619","6.7893829833787560091","5.2095420169953499112","6.3944277972739937965"
"03/14/2023 15:51:26.140","42.02285351744453834","0","2.86102294921875","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.41975549553612268","0","0","0","0","0","0"," "," "," "," ","0","131.41975549553612268","0","0","20389.974185974089778","20389.974185974089778","0.43801300558323763568","0.43801300558323763568","0.43801300558323763568","3.5493250991587621535","1.2158410289771159896"
"03/14/2023 15:51:27.148","42.02260366688077653","0","2.86102294921875","0","0","0","0","0","0","0","0"," "," "," "," ","0","2415.0551923389216427","0","0","0","0","0","0"," "," "," "," ","0","2415.0551923389216427","0","0","12182.347374162836786","12182.347374162836786","0","0","0","0","0"
"03/14/2023 15:51:28.140","42.021770785102106061","0","2.86102294921875","0","0","0","0","0","0","0","0"," "," "," "," ","0","2392.5988404570307466","0","0","0","0","0","0"," "," "," "," ","0","2392.5988404570307466","0","0","12394.711025099491962","12394.711025099491962","5.4375954702036155552","0.70947524371379744323","2.2855153192103960791","2.2855153192103960791","2.6795202947563101503"
"03/14/2023 15:51:29.153","42.021770785102106061","0","2.86102294921875","0","0","0","0","0","0","0","0"," "," "," "," ","0","130.23121269233399744","0","0","0","0","0","0"," "," "," "," ","0","130.23121269233399744","0","0","8082.227987693940122","8082.227987693940122","0","0","0","0","0"
"03/14/2023 15:51:30.138","42.020479809031932916","0","2.86102294921875","0","0","0","0","0","0","0","0"," "," "," "," ","0","855.4650194054415806","0","0","0","0","0","0"," "," "," "," ","0","855.4650194054415806","0","0","8323.0040842866728781","8323.0040842866728781","1.5762931300303373305","0","0","0","0.38568885266557773051"
"03/14/2023 15:51:31.140","42.018814045474591978","0","2.86102294921875","0","0","0","0","0","0","0","0"," "," "," "," ","0","4665.9057794367672614","0","0","0","0","0","0"," "," "," "," ","0","4665.9057794367672614","0","0","8174.3156854461067269","8174.3156854461067269","0.21642060534905471769","0.21642060534905471769","0","0.21642060534905471769","0"
"03/14/2023 15:51:32.148","42.018355951183096408","0","2.86102294921875","0","0","0","0","0","0","0","0"," "," "," "," ","0","130.95742177377462667","0","0","0","0","0","0"," "," "," "," ","0","130.95742177377462667","0","0","117845.80596951549524","117845.80596951549524","0","0.78930048321563806013","0","0","0"
"03/14/2023 15:51:33.145","42.017189912036343458","0","2.86102294921875","0","0","0","0","0","0","0","0"," "," "," "," ","0","132.39369914314195853","0","0","0","0","0","0"," "," "," "," ","0","132.39369914314195853","0","0","8216.4332074289304728","8216.4332074289304728","1.2703986013018142565","0","2.8375351314398833402","1.2703986013018142565","1.2703986013018142565"
"03/14/2023 15:51:34.133","42.017189912036343458","0","2.86102294921875","0","0","0","0","0","0","0","0"," "," "," "," ","0","2464.1671555044244997","0","0","0","0","0","0"," "," "," "," ","0","2464.1671555044244997","0","0","12430.084567667638112","12430.084567667638112","0.42534751111165114423","2.0058975506178078341","0","0.42534751111165114423","0.42534751111165114423"
"03/14/2023 15:51:35.140","42.016940038189510176","0","2.86102294921875","0","0","0","0","0","0","0","0"," "," "," "," ","0","2355.9028227827725459","0","0","0","0","0","0"," "," "," "," ","0","2355.9028227827725459","0","0","180526.51647090923507","180526.51647090923507","0.68116827549931091568","2.2330250211946345296","0","0","0.2932090550170740606"
"03/14/2023 15:51:36.145","42.016690187625748365","0","2.86102294921875","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.32629610100184436","0","0","0","0","0","0"," "," "," "," ","0","131.32629610100184436","0","0","8150.1895277227813494","8150.1895277227813494","0","0.50593725844707559958","0","0","0"
"03/14/2023 15:51:37.129","42.014483022972584081","0","2.86102294921875","0","0","0","0","0","0","0","0"," "," "," "," ","0","134.13779426859690602","0","0","0","0","0","0"," "," "," "," ","0","134.13779426859690602","0","0","16649.345615884030849","16649.345615884030849","0","1.5574700630550442071","0","0","0.36663808827096522336"
"03/14/2023 15:51:38.140","42.014358109332242464","0","2.86102294921875","0","0","0","0","0","0","0","0"," "," "," "," ","0","130.63743845318938952","0","0","0","0","0","0"," "," "," "," ","0","130.63743845318938952","0","0","101342.98255762571353","101342.98255762571353","1.033879270041726528","2.5802249064473259388","2.5802249064473259388","1.033879270041726528","1.8070520882445317845"
"03/14/2023 15:51:39.155","42.013858361638583006","0","2.86102294921875","0","0","0","0","0","0","0","0"," "," "," "," ","0","129.9708688020880345","0","0","0","0","0","0"," "," "," "," ","0","129.9708688020880345","0","0","12099.106332121649757","12099.106332121649757","0.00032492202117762047919","0.00032492202117762047919","0","0.00032492202117762047919","0"
"03/14/2023 15:51:40.140","42.013608511074821195","0","2.86102294921875","0","0","0","0","0","0","0","0"," "," "," "," ","0","134.09345358807161119","0","0","0","0","0","0"," "," "," "," ","0","134.09345358807161119","0","0","8321.9209984354747576","8321.9209984354747576","0.0016761623805150449584","0.0016761623805150449584","0.0016761623805150449584","1.5889511439300285645","0.3984999870478400652"
"03/14/2023 15:51:41.140","42.013358637227995018","0","2.86102294921875","0","0","0","0","0","0","0","0"," "," "," "," ","0","132.00021120033792954","0","0","0","0","0","0"," "," "," "," ","0","132.00021120033792954","0","0","8192.0131072209715057","8192.0131072209715057","0.00083999294405723290424","1.5633268680543044304","1.5633268680543044304","0","0.39145671176361584997"
"03/14/2023 15:51:42.149","42.013358637227995018","0","2.86102294921875","0","0","0","0","0","0","0","0"," "," "," "," ","0","130.86105084397942733","0","0","0","0","0","0"," "," "," "," ","0","130.86105084397942733","0","0","8121.3161251051478757","8121.3161251051478757","0","0","0","0","0"
"03/14/2023 15:51:43.134","42.011526283345077104","0","2.86102294921875","0","0","0","0","0","0","0","0"," "," "," "," ","0","133.9579698750852117","0","0","0","0","0","0"," "," "," "," ","0","133.9579698750852117","0","0","16627.025594192393328","16627.025594192393328","0.10637054211835028639","0.10637054211835028639","0.10637054211835028639","1.6919837081164734727","0.50276875965574729932"
