"Zeit","RAM","\\DJ-TESLA\Auslagerungsdatei(\??\C:\pagefile.sys)\Belegung (%)","Auslagerungsdatei","\\DJ-TESLA\Netzwerkadapter(Microsoft Kernel Debug Network Adapter)\Bytes gesendet/s","NetzwerkGesendet","\\DJ-TESLA\Netzwerkadapter(WAN Miniport [IP])\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(WAN Miniport [IPv6])\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(WAN Miniport [Network Monitor])\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(Teredo Tunneling Pseudo-Interface)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(Microsoft IP-HTTPS Platform Interface)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(6to4 Adapter)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 1)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 2)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 3)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 4)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkadapter(Microsoft Kernel Debug Network Adapter)\Empfangene Bytes/s","NetzwerkEmpfangen","\\DJ-TESLA\Netzwerkadapter(WAN Miniport [IP])\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(WAN Miniport [IPv6])\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(WAN Miniport [Network Monitor])\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(Teredo Tunneling Pseudo-Interface)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(Microsoft IP-HTTPS Platform Interface)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(6to4 Adapter)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 1)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 2)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 3)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkadapter(LAN-Verbindung* 4)\Empfangene Bytes/s","\\DJ-TESLA\Netzwerkschnittstelle(Intel[R] Ethernet Connection I217-LM)\Bytes gesendet/s","\\DJ-TESLA\Netzwerkschnittstelle(Intel[R] Ethernet Connection I217-LM)\Empfangene Bytes/s","FestplatteGeschrieben","FestplatteGelesen","\\DJ-TESLA\Physikalischer Datentr�ger(0 C:)\Bytes geschrieben/s","\\DJ-TESLA\Physikalischer Datentr�ger(_Total)\Bytes geschrieben/s","\\DJ-TESLA\Prozessor(0)\Prozessorzeit (%)","\\DJ-TESLA\Prozessor(1)\Prozessorzeit (%)","\\DJ-TESLA\Prozessor(2)\Prozessorzeit (%)","\\DJ-TESLA\Prozessor(3)\Prozessorzeit (%)","CPU","\\DJ-TESLA\GPU Process Memory(pid_1064_luid_0x00000000_0x00008CD0_phys_0)\Total Committed","\\DJ-TESLA\GPU Process Memory(pid_1064_luid_0x00000000_0x00008FE9_phys_0)\Total Committed","\\DJ-TESLA\GPU Process Memory(pid_2916_luid_0x00000000_0x00008CD0_phys_0)\Total Committed","\\DJ-TESLA\GPU Process Memory(pid_4872_luid_0x00000000_0x00008CD0_phys_0)\Total Committed","\\DJ-TESLA\GPU Process Memory(pid_4872_luid_0x00000000_0x00008FE9_phys_0)\Total Committed","\\DJ-TESLA\GPU Process Memory(pid_4_luid_0x00000000_0x00008CD0_phys_0)\Total Committed","\\DJ-TESLA\GPU Process Memory(pid_4_luid_0x00000000_0x00008FE9_phys_0)\Total Committed","\\DJ-TESLA\GPU Process Memory(pid_4_luid_0x00000000_0x00009030_phys_0)\Total Committed","\\DJ-TESLA\GPU Process Memory(pid_5128_luid_0x00000000_0x00008CD0_phys_0)\Total Committed","\\DJ-TESLA\GPU Process Memory(pid_5148_luid_0x00000000_0x00008CD0_phys_0)\Total Committed","\\DJ-TESLA\GPU Process Memory(pid_5796_luid_0x00000000_0x00008CD0_phys_0)\Total Committed","\\DJ-TESLA\GPU Process Memory(pid_7328_luid_0x00000000_0x00008FE9_phys_0)\Total Committed","\\DJ-TESLA\GPU Process Memory(pid_8176_luid_0x00000000_0x00008CD0_phys_0)\Total Committed","\\DJ-TESLA\GPU Process Memory(pid_824_luid_0x00000000_0x00008CD0_phys_0)\Total Committed"
"01/09/2023 20:09:06.042","47.375313646014625135","0","5.75537109375"," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "," "
"01/09/2023 21:25:42.056","46.003098400776067933","0","5.3359375","0","0","0","0","0","0","0","0"," "," "," "," ","0","381.30445158359060542","0","0","0","0","0","0"," "," "," "," ","0","381.30445158359060542","0","0","12362.715306224699816","12362.715306224699816","0","0.95837580489712692611","0","0","0"
"01/09/2023 21:25:43.061","46.002776233014365914","0","5.3359375","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.44726425381270474","0","0","0","0","0","0"," "," "," "," ","0","131.44726425381270474","0","0","8157.6968846002555438","8157.6968846002555438","1.9788741384347607877","1.9788741384347607877","1.9788741384347607877","0.42298325174324746811","1.5899063956127168495"
"01/09/2023 21:25:44.056","46.002454065252671001","0","5.3359375","0","0","0","0","0","0","0","0"," "," "," "," ","0","715.31476863786792819","0","0","0","0","0","0"," "," "," "," ","0","715.31476863786792819","0","0","98761.661539574386552","98761.661539574386552","1.1091447632526563183","1.1091447632526563183","0","0","0.32429670581815006614"
"01/09/2023 21:25:45.053","46.002131897490968981","0","5.3359375","0","0","0","0","0","0","0","0"," "," "," "," ","0","357.92426783683509939","0","0","0","0","0","0"," "," "," "," ","0","357.92426783683509939","0","0","8213.2089695219965506","8213.2089695219965506","0","4.4403253455387758919","1.3072212585072517932","1.3072212585072517932","1.6988542564196573714"
"01/09/2023 21:25:46.048","46.001809753012338433","0","5.3359375","0","0","0","0","0","0","0","0"," "," "," "," ","0","132.68170533383471366","0","0","0","0","0","0"," "," "," "," ","0","132.68170533383471366","0","0","8234.3070461725292262","8234.3070461725292262","0","1.050426059902598297","1.050426059902598297","0","0.26511198101294430884"
"01/09/2023 21:25:47.039","46.001809753012338433","0","5.3359375","0","0","0","0","0","0","0","0"," "," "," "," ","0","133.21282282411991105","0","0","0","0","0","0"," "," "," "," ","0","133.21282282411991105","0","0","20668.171298772544105","20668.171298772544105","0.65885319217732218888","2.2356967923014892108","0.65885319217732218888","0.65885319217732218888","1.0530691381078871594"
"01/09/2023 21:25:48.060","46.245365367793795031","0","5.3359375","0","0","0","0","0","0","0","0"," "," "," "," ","0","192.02152522109659571","0","0","0","0","0","0"," "," "," "," ","0","192.02152522109659571","0","0","12038.57398937160724","12038.57398937160724","0","2.0347000929494818422","2.0347000929494818422","3.5654079039971420251","1.6520182419225704074"
"01/09/2023 21:25:49.063","46.243231032565986993","0","5.3359375","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.58512525857224773","0","0","0","0","0","0"," "," "," "," ","0","131.58512525857224773","0","0","89828.778843185325968","89828.778843185325968","0.3133848121659954522","0.3133848121659954522","1.8709881744758960487","0.3133848121659954522","0.70279063707422428919"
"01/09/2023 21:25:50.055","46.243150496446325803","0","5.3359375","0","0","0","0","0","0","0","0"," "," "," "," ","0","133.07660302614178249","0","0","0","0","0","0"," "," "," "," ","0","133.07660302614178249","0","0","12388.221954433562132","12388.221954433562132","0.76027584182254415168","0.76027584182254415168","7.061210709008413744","0.76027584182254415168","2.3355095586190088852"
"01/09/2023 21:25:51.049","46.242425624803274786","0","5.3359375","0","0","0","0","0","0","0","0"," "," "," "," ","0","132.74891628611976557","0","0","0","0","0","0"," "," "," "," ","0","132.74891628611976557","0","0","8238.4781986052512366","8238.4781986052512366","0","2.5739191160882413101","2.5739191160882413101","2.5739191160882413101","1.7882249154115292811"
"01/09/2023 21:25:52.048","46.242425624803274786","0","5.3359375","0","0","0","0","0","0","0","0"," "," "," "," ","0","379.4467226265482509","0","0","0","0","0","0"," "," "," "," ","0","379.4467226265482509","0","0","8201.6558093843887036","8201.6558093843887036","0","0","0","0","0"
"01/09/2023 21:25:53.043","46.242425624803274786","0","5.3359375","0","0","0","0","0","0","0","0"," "," "," "," ","0","132.63096529117973432","0","0","0","0","0","0"," "," "," "," ","0","132.63096529117973432","0","0","12346.73713256073097","12346.73713256073097","0","0","1.0652837967774608785","0","0"
"01/09/2023 21:25:54.054","46.259580819462328805","0","5.3359375","0","0","0","0","0","0","0","0"," "," "," "," ","0","130.58374097883989862","0","0","0","0","0","0"," "," "," "," ","0","130.58374097883989862","0","0","20260.265267020011379","20260.265267020011379","7.2773942880698943014","13.458901335531903598","8.8227710499353957374","5.7320175262044026354","8.8227710499353957374"
"01/09/2023 21:25:55.048","46.015461428560186619","0","5.3359375","0","0","0","0","0","0","0","0"," "," "," "," ","0","132.89338909754718543","0","0","0","0","0","0"," "," "," "," ","0","132.89338909754718543","0","0","8247.444268841714802","8247.444268841714802","4.0457000694847593536","10.337785310830016172","2.4726787591484389317","4.0457000694847593536","5.2254710859051867189"
"01/09/2023 21:25:56.055","46.014374109454074357","0","5.3359375","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.04791071904401178","0","0","0","0","0","0"," "," "," "," ","0","131.04791071904401178","0","0","12199.369143300096766","12199.369143300096766","0.71640066770206622948","0.71640066770206622948","2.2677069072692179752","2.2677069072692179752","1.4920537874856365512"
"01/09/2023 21:25:57.047","46.013971405572718254","0","5.3359375","0","0","0","0","0","0","0","0"," "," "," "," ","0","381.99830469353958051","0","0","0","0","0","0"," "," "," "," ","0","381.99830469353958051","0","0","8256.8076835078536533","8256.8076835078536533","0.78906144411214906853","5.5133918515353874668","2.3638382465865692694","0","1.9701390066821922176"
"01/09/2023 21:25:58.067","46.013971405572718254","0","5.3359375","0","0","0","0","0","0","0","0"," "," "," "," ","0","1446.9500185623296602","0","0","0","0","0","0"," "," "," "," ","0","1446.9500185623296602","0","0","28107.690333481787093","28107.690333481787093","0.43604722407122320504","6.5630597025899124475","5.0313065829602372503","1.9678003437008873","3.4995534633305624972"
"01/09/2023 21:25:59.044","46.003501104657424037","0","5.3359375","0","0","0","0","0","0","0","0"," "," "," "," ","0","2557.9896247940819194","0","0","0","0","0","0"," "," "," "," ","0","2557.9896247940819194","0","0","108966.2652328282129","108966.2652328282129","0","0.87787161282421033448","0","0","0"
"01/09/2023 21:26:00.055","45.993594579862801197","0","5.3359375","0","0","0","0","0","0","0","0"," "," "," "," ","0","320.65819647380891411","0","0","0","0","0","0"," "," "," "," ","0","320.65819647380891411","0","0","8107.5060046711196264","8107.5060046711196264","4.1234393275309528804","8.7626277471665510177","5.6698354674094897376","8.7626277471665510177","6.8296276238507420686"
"01/09/2023 21:26:01.046","45.989084277765144293","0","5.3359375","0","0","0","0","0","0","0","0"," "," "," "," ","0","974.72751522582905181","0","0","0","0","0","0"," "," "," "," ","0","974.72751522582905181","0","0","12399.018330326074647","12399.018330326074647","0","3.8223629189283458985","2.2456803438288042152","3.8223629189283458985","2.2456803438288042152"
"01/09/2023 21:26:02.067","45.997822970617058047","0","5.3359375","0","62.671035621237415114","0","0","0","0","0","0"," "," "," "," ","0","1017.4250939135262115","0","0","0","0","0","0"," "," "," "," ","62.671035621237415114","1017.4250939135262115","0","0","8021.8925595183891346","8021.8925595183891346","3.6065142264789407101","6.6666248859557963868","0.54640356700207393104","8.1966802156942293323","4.7540606199598105519"
"01/09/2023 21:26:03.056","45.997702154796030527","0","5.3359375","0","0","0","0","0","0","0","0"," "," "," "," ","0","1492.2987375819968747","0","0","0","0","0","0"," "," "," "," ","0","1492.2987375819968747","0","0","142872.43848589915433","142872.43848589915433","0.4760769512148543825","0","0","0.4760769512148543825","0"
"01/09/2023 21:26:04.057","45.997702154796030527","0","5.3359375","0","0","0","0","0","0","0","0"," "," "," "," ","0","206.77172401668556745","0","0","0","0","0","0"," "," "," "," ","0","206.77172401668556745","0","0","102287.0750691236899","102287.0750691236899","3.2356210380293237705","3.2356210380293237705","0.11418945861091378546","1.6749052483201243291","2.0650792014568986055"
"01/09/2023 21:26:05.062","45.994681875685856198","0","5.3359375","0","0","0","0","0","0","0","0"," "," "," "," ","0","1735.1278982384819756","0","0","0","0","0","0"," "," "," "," ","0","1735.1278982384819756","0","0","20387.503933404539566","20387.503933404539566","0","2.0028209250196993274","2.0028209250196993274","0.44731014605176033783","0.8361928184282385601"
"01/09/2023 21:26:06.064","45.994238892103133765","0","5.3359375","0","0","0","0","0","0","0","0"," "," "," "," ","0","1472.5556922358600787","0","0","0","0","0","0"," "," "," "," ","0","1472.5556922358600787","0","0","12259.325437800982399","12259.325437800982399","3.3527203203811195564","1.7938932287743569738","8.029201595201385544","3.3527203203811195564","4.1321338661844952966"
"01/09/2023 21:26:07.051","45.994238892103133765","0","5.3359375","0","0","0","0","0","0","0","0"," "," "," "," ","0","133.71894364870979643","0","0","0","0","0","0"," "," "," "," ","0","133.71894364870979643","0","0","8298.6786846229588264","8298.6786846229588264","1.8668247467606979839","5.0324110452522834436","3.4496178960064849406","1.8668247467606979839","3.0539145437569636954"
"01/09/2023 21:26:08.042","45.993916724341438851","0","5.3359375","0","0","0","0","0","0","0","0"," "," "," "," ","0","650.10959999886938476","0","0","0","0","0","0"," "," "," "," ","0","650.10959999886938476","0","0","8269.7171478117052175","8269.7171478117052175","0","0","0.62352146728796853381","2.2009258884421178948","0.22917540969357164116"
"01/09/2023 21:26:09.059","45.993916724341438851","0","5.3359375","0","0","0","0","0","0","0","0"," "," "," "," ","0","1137.0149207635352013","0","0","0","0","0","0"," "," "," "," ","0","1137.0149207635352013","0","0","12086.19320617847734","12086.19320617847734","0.10592091939632952702","1.6427529052517764185","0.10592091939632952702","0.10592091939632952702","0.49012399799783779031"
"01/09/2023 21:26:10.063","45.993916724341438851","0","5.3359375","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.46332725913003969","0","0","0","0","0","0"," "," "," "," ","0","131.46332725913003969","0","0","12238.040646668105182","12238.040646668105182","1.9673259275820531577","1.9673259275820531577","1.9673259275820531577","1.9673259275820531577","1.9673259275820531577"
"01/09/2023 21:26:11.060","45.993916724341438851","0","5.3359375","0","0","0","0","0","0","0","0"," "," "," "," ","0","453.28042654891538632","0","0","0","0","0","0"," "," "," "," ","0","453.28042654891538632","0","0","8215.2063147980406939","8215.2063147980406939","1.2762999936816843416","4.4103857081679738172","1.2762999936816843416","2.8433428509248348526","2.4515871511511910796"
"01/09/2023 21:26:12.065","45.993916724341438851","0","5.3359375","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.3391931176670937","0","0","0","0","0","0"," "," "," "," ","0","131.3391931176670937","0","0","8150.9899243933996331","8150.9899243933996331","3.616718586785794276","0.50758047668211236925","2.0621495317339477715","3.616718586785794276","2.4507868208759386874"
"01/09/2023 21:26:13.042","45.993916724341438851","0","5.3359375","0","0","0","0","0","0","0","0"," "," "," "," ","0","135.11745699119217079","0","0","0","0","0","0"," "," "," "," ","0","135.11745699119217079","0","0","8385.4712702412598446","8385.4712702412598446","0","0.83505330135078548182","0","0","0"
"01/09/2023 21:26:14.050","45.993916724341438851","0","5.3359375","0","0","0","0","0","0","0","0"," "," "," "," ","0","706.11950735470077234","0","0","0","0","0","0"," "," "," "," ","0","706.11950735470077234","0","0","97492.095577242274885","97492.095577242274885","3.9274745902426189126","3.9274745902426189126","0.82836086734722202962","3.9274745902426189126","3.152696159518775243"
"01/09/2023 21:26:15.043","45.993916724341438851","0","5.3359375","0","0","0","0","0","0","0","0"," "," "," "," ","0","681.64898238969419708","0","0","0","0","0","0"," "," "," "," ","0","681.64898238969419708","0","0","12372.382120538497475","12372.382120538497475","0.88651630716979346047","0.88651630716979346047","0","2.4597462070559794611","0.88651630716979346047"
"01/09/2023 21:26:16.065","45.993916724341438851","0","5.3359375","0","0","0","0","0","0","0","0"," "," "," "," ","0","129.22204900158837404","0","0","0","0","0","0"," "," "," "," ","0","129.22204900158837404","0","0","12029.398016147861199","12029.398016147861199","3.6296913066271918602","5.1593787462045348491","2.1000038670498488713","2.1000038670498488713","3.2472645517330533949"
"01/09/2023 21:26:17.052","45.993916724341438851","0","5.3359375","0","0","0","0","0","0","0","0"," "," "," "," ","0","133.67261874381765097","0","0","0","0","0","0"," "," "," "," ","0","133.67261874381765097","0","0","8295.80373294965284","8295.80373294965284","1.9016547760502100495","3.4838861506300444759","1.9016547760502100495","6.6483488997897133288","3.4838861506300444759"
"01/09/2023 21:26:18.043","46.001407049130975224","0","5.3359375","0","0","0","0","0","0","0","0"," "," "," "," ","0","133.21221786131619069","0","0","0","0","0","0"," "," "," "," ","0","133.21221786131619069","0","0","8267.2309751507746114","8267.2309751507746114","0","0.65828174628284052972","0","0","0"
"01/09/2023 21:26:19.054","46.000923785846900671","0","5.3359375","0","0","0","0","0","0","0","0"," "," "," "," ","0","130.53363733167094551","0","0","0","0","0","0"," "," "," "," ","0","130.53363733167094551","0","0","12151.494966148276944","12151.494966148276944","2.65382845990173033","7.2893604380016459032","2.65382845990173033","7.2893604380016459032","4.9715944489516878946"
"01/09/2023 21:26:20.051","45.999917026143499754","0","5.3359375","0","0","0","0","0","0","0","0"," "," "," "," ","0","132.47872512109759668","0","0","0","0","0","0"," "," "," "," ","0","132.47872512109759668","0","0","20554.274927879385359","20554.274927879385359","1.2074494525876500184","7.4799923444868525735","4.3437208985372510739","4.3437208985372510739","4.3437208985372510739"
"01/09/2023 21:26:21.057","45.999594858381804841","0","5.3359375","0","0","0","0","0","0","0","0"," "," "," "," ","0","376.79364711992451475","0","0","0","0","0","0"," "," "," "," ","0","376.79364711992451475","0","0","8144.3101773256512388","8144.3101773256512388","0.57797997123522071306","0.57797997123522071306","0","0.57797997123522071306","0.189607734396857186"
"01/09/2023 21:26:22.059","45.999312970321462046","0","5.3359375","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.6908819926985359","0","0","0","0","0","0"," "," "," "," ","0","131.6908819926985359","0","0","8172.8159491226242608","8172.8159491226242608","0.2385794372757543691","3.3561238298608908615","0.2385794372757543691","4.9148960261534586635","2.1870496707124931213"
"01/09/2023 21:26:23.051","45.997903506736712131","0","5.3359375","0","0","0","0","0","0","0","0"," "," "," "," ","0","133.02031905528161815","0","0","0","0","0","0"," "," "," "," ","0","133.02031905528161815","0","0","8255.3216189459635643","8255.3216189459635643","0.80156867297667133698","3.9507252230409073412","3.9507252230409073412","5.5253034980730202363","3.5570756156323879438"
"01/09/2023 21:26:24.044","45.993594579862801197","0","5.3359375","0","0","0","0","0","0","0","0"," "," "," "," ","0","132.92319144151878163","0","0","0","0","0","0"," "," "," "," ","0","132.92319144151878163","0","0","103116.17275463276019","103116.17275463276019","0","0.87438983938705749921","0","0.87438983938705749921","0.08767864763615795809"
"01/09/2023 21:26:25.062","45.993594579862801197","0","5.3359375","0","0","0","0","0","0","0","0"," "," "," "," ","0","129.69332637443483236","0","0","0","0","0","0"," "," "," "," ","0","129.69332637443483236","0","0","12073.269655220115965","12073.269655220115965","0.21178436804399902726","3.2821910028734135878","0.21178436804399902726","3.2821910028734135878","1.7469876854587007564"
"01/09/2023 21:26:26.057","45.993272412101106283","0","5.3359375","0","0","0","0","0","0","0","0"," "," "," "," ","0","132.6406543605615127","0","0","0","0","0","0"," "," "," "," ","0","132.6406543605615127","0","0","12347.639096837725447","12347.639096837725447","0","1.085544386477155232","0","1.085544386477155232","0.30050902446506766452"
"01/09/2023 21:26:27.061","45.993272412101106283","0","5.3359375","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.50015476173516049","0","0","0","0","0","0"," "," "," "," ","0","131.50015476173516049","0","0","8160.9793015767763791","8160.9793015767763791","0.37862101297807537748","1.935205059650291215","3.4917891063225070525","5.0483731529947224459","2.7134970829864046848"
"01/09/2023 21:26:28.063","45.993191875981445094","0","5.3359375","0","0","0","0","0","0","0","0"," "," "," "," ","0","1600.238000484660688","0","0","0","0","0","0"," "," "," "," ","0","1600.238000484660688","0","0","8172.7865959914843188","8172.7865959914843188","0.23349353173831577379","4.910048522438081875","1.7923451953049118757","6.4689001860046779768","3.3511968588714968753"
"01/09/2023 21:26:29.055","45.993191875981445094","0","5.3359375","0","0","0","0","0","0","0","0"," "," "," "," ","0","1230.0635186652559696","0","0","0","0","0","0"," "," "," "," ","0","1230.0635186652559696","0","0","12389.361079802185486","12389.361079802185486","0.75038005987795308727","0","0.75038005987795308727","0.75038005987795308727","0.3565374029534051914"
"01/09/2023 21:26:30.060","45.990091037468538104","0","5.3359375","0","0","0","0","0","0","0","0"," "," "," "," ","0","895.87102005566543994","0","0","0","0","0","0"," "," "," "," ","0","895.87102005566543994","0","0","12231.625660493351461","12231.625660493351461","3.569381220521472553","2.0140486595621398536","5.1247137814808052525","0.45871609860280715409","2.7917149400418006522"
"01/09/2023 21:26:31.053","45.990091037468538104","0","5.3359375","0","0","0","0","0","0","0","0"," "," "," "," ","0","132.85107052801657801","0","0","0","0","0","0"," "," "," "," ","0","132.85107052801657801","0","0","8244.8179527690299437","8244.8179527690299437","0.9289006914823039196","0.9289006914823039196","2.5014578233635398341","0.9289006914823039196","1.3220349422697896813"
"01/09/2023 21:26:32.045","45.990091037468538104","0","5.3359375","0","0","0","0","0","0","0","0"," "," "," "," ","0","520.44758896098392142","0","0","0","0","0","0"," "," "," "," ","0","520.44758896098392142","0","0","8262.6097844348441868","8262.6097844348441868","0","2.286569913139691046","0.71054684722259287","0","0.31654612401712522995"
"01/09/2023 21:26:33.067","45.990091037468538104","0","5.3359375","0","0","0","0","0","0","0","0"," "," "," "," ","0","1811.4913731515641757","0","0","0","0","0","0"," "," "," "," ","0","1811.4913731515641757","0","0","8017.1460447637027755","8017.1460447637027755","0.60287627995357917499","2.1320627987235329925","0.60287627995357917499","2.1320627987235329925","1.3674695393385505326"
"01/09/2023 21:26:34.055","45.989728613288541226","0","5.3359375","0","0","0","0","0","0","0","0"," "," "," "," ","0","133.55983192102243606","0","0","0","0","0","0"," "," "," "," ","0","133.55983192102243606","0","0","103610.05142964165134","103610.05142964165134","0.40599448920757286174","1.9868517195376189655","0","0","0.010775122881934162677"
"01/09/2023 21:26:35.061","45.989728613288541226","0","5.3359375","0","0","0","0","0","0","0","0"," "," "," "," ","0","512.92287309970026854","0","0","0","0","0","0"," "," "," "," ","0","512.92287309970026854","0","0","8143.1476287456289356","8143.1476287456289356","0","3.7014814514391036759","3.7014814514391036759","3.7014814514391036759","2.536584987630052801"
"01/09/2023 21:26:36.056","45.989728613288541226","0","5.3359375","0","0","0","0","0","0","0","0"," "," "," "," ","0","454.09250366614395489","0","0","0","0","0","0"," "," "," "," ","0","454.09250366614395489","0","0","41663.991840801594662","41663.991840801594662","0","1.1028756144180085208","0","0","0"
"01/09/2023 21:26:37.061","45.989728613288541226","0","5.3359375","0","0","0","0","0","0","0","0"," "," "," "," ","0","1278.1622495575957146","0","0","0","0","0","0"," "," "," "," ","0","1278.1622495575957146","0","0","20386.886971136729699","20386.886971136729699","3.5629591771926927279","5.1183953194960380984","5.1183953194960380984","2.0075230348893580157","3.9518231901641831527"
"01/09/2023 21:26:38.056","45.989728613288541226","0","5.3359375","0","0","0","0","0","0","0","0"," "," "," "," ","0","132.71141279945274505","0","0","0","0","0","0"," "," "," "," ","0","132.71141279945274505","0","0","8236.1507094933094777","8236.1507094933094777","0","1.0393345460109393308","0","1.0393345460109393308","0.25393243923325092837"
"01/09/2023 21:26:39.061","45.989567517766161586","0","5.3359375","0","0","0","0","0","0","0","0"," "," "," "," ","0","513.21641679856793417","0","0","0","0","0","0"," "," "," "," ","0","513.21641679856793417","0","0","97773.695032880670624","97773.695032880670624","0.53904851874296833003","2.0931258856376144806","0.53904851874296833003","0.53904851874296833003","0.92756288741905335016"
"01/09/2023 21:26:40.067","45.989567517766161586","0","5.3359375","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.25708489946899249","0","0","0","0","0","0"," "," "," "," ","0","131.25708489946899249","0","0","8145.8942386094704489","8145.8942386094704489","2.1120235223502259458","3.6658009267573676837","3.6658009267573676837","2.1120235223502259458","2.8889122245537968148"
"01/09/2023 21:26:41.043","45.989567517766161586","0","5.3359375","0","0","0","0","0","0","0","0"," "," "," "," ","0","388.1489820255272889","0","0","0","0","0","0"," "," "," "," ","0","388.1489820255272889","0","0","12584.629791898891199","12584.629791898891199","0","0.79209638410104865613","0","0.79209638410104865613","0"
"01/09/2023 21:26:42.058","45.98715129447801786","0","5.3359375","0","0","0","0","0","0","0","0"," "," "," "," ","0","130.07149497968370611","0","0","0","0","0","0"," "," "," "," ","0","130.07149497968370611","0","0","8072.315809648249342","8072.315809648249342","0","2.9993034179818245377","0","2.9993034179818245377","1.4596098214418540273"
"01/09/2023 21:26:43.048","45.98715129447801786","0","5.3359375","0","0","0","0","0","0","0","0"," "," "," "," ","0","133.28064036097242706","0","0","0","0","0","0"," "," "," "," ","0","133.28064036097242706","0","0","8271.4773169476229668","8271.4773169476229668","2.1818273979538060914","3.7595398592771389623","3.7595398592771389623","2.1818273979538060914","2.970683628615478078"
"01/09/2023 21:26:44.054","45.98715129447801786","0","5.3359375","0","0","0","0","0","0","0","0"," "," "," "," ","0","707.93243262188434528","0","0","0","0","0","0"," "," "," "," ","0","707.93243262188434528","0","0","12217.800185474319733","12217.800185474319733","2.1289482860050834567","3.6824570433700909433","0.57543952864008707238","0.57543952864008707238","1.7405760678918635875"
"01/09/2023 21:26:45.058","45.98715129447801786","0","5.3359375","0","0","0","0","0","0","0","0"," "," "," "," ","0","355.54638416298797665","0","0","0","0","0","0"," "," "," "," ","0","355.54638416298797665","0","0","12237.966298584864489","12237.966298584864489","1.9583724835857796442","3.5145887933701325245","0.40215617380142676396","0.40215617380142676396","1.5693134262474983665"
"01/09/2023 21:26:46.054","45.98715129447801786","0","5.3359375","0","0","0","0","0","0","0","0"," "," "," "," ","0","132.60306548150333583","0","0","0","0","0","0"," "," "," "," ","0","132.60306548150333583","0","0","8229.4266092763282359","8229.4266092763282359","1.1180751889366735696","10.53540136141889505","2.6876295510170455927","2.6876295510170455927","4.2571839130974176157"
"01/09/2023 21:26:47.058","45.975432602217289002","0","5.3359375","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.45832596784947555","0","0","0","0","0","0"," "," "," "," ","0","131.45832596784947555","0","0","8158.3833812774464604","8158.3833812774464604","0.40913917444355130115","1.9652463748428661283","0.40913917444355130115","0.40913917444355130115","0.79817095408641902665"
"01/09/2023 21:26:48.055","45.974828546395251294","0","5.3359375","0","0","0","0","0","0","0","0"," "," "," "," ","0","132.38959610341314033","0","0","0","0","0","0"," "," "," "," ","0","132.38959610341314033","0","0","12324.267855445003079","12324.267855445003079","0","2.8321847888612361466","1.2649619628751218592","1.2649619628751218592","1.2649619628751218592"
"01/09/2023 21:26:49.058","45.970197451759645446","0","5.3359375","0","0","0","0","0","0","0","0"," "," "," "," ","0","131.61031501826244039","0","0","0","0","0","0"," "," "," "," ","0","131.61031501826244039","0","0","102097.69892325812543","102097.69892325812543","1.8603831789369751348","1.8603831789369751348","0.30261148336454546381","0","0.69204942238823008438"
"01/09/2023 21:26:50.051","45.970197451759645446","0","5.3359375","0","0","0","0","0","0","0","0"," "," "," "," ","0","132.94636540751685061","0","0","0","0","0","0"," "," "," "," ","0","132.94636540751685061","0","0","8250.7320107452887896","8250.7320107452887896","2.426716798770400807","4.0004794310482978403","4.0004794310482978403","0.85295416649250332952","2.820162492880295968"
